#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
1662.0, 2491.1, 2418.0, 2505.6, 146.69999999999982, 0.0, -0.1, 4.376576273429326, 30.28, 77.51, 118.1, 124.575, 14.117347003848222, 355.2, 1.023403232590278, 37.18000000000001, 362.28, 335.41, 331.17, 368.35, 74.44000000000005, 1254.83, 1320.13, 1245.69, 1274.01, 15.01, 72.37, 143.03, 2454.6, 21.93, 24.0, 74.66, 1852.0, 2.012, 228.6, 9.0, 10.0, 77.51, -0.0, 0.04119043062720715, 3.2, -0.03, 11.8, 9.2, 0.2, 0.29177175156195506, 80.0, 45.93, 230.5, 7758.912594290344, NaN, NaN, 28.0, 28.0, 14.0, 729.2, 660.0, 677.2, -149.9, 5.56
1674.0, 2503.1, 2429.8, 2517.3, 140.20000000000027, 0.2, 0.0, 3.9520695680142177, 30.28, 78.03, 118.1, 124.575, 23.544642777138165, 355.2, 1.023403232590278, 37.24000000000001, 362.49, 335.68, 331.34, 368.58, 74.20000000000005, 1255.05, 1319.01, 1244.81, 1273.69, 15.26, 71.75, 143.17, 2450.3, 21.93, 24.0, 74.9, 1852.0, 2.029, 228.0, 9.0, 10.0, 78.03, -0.02, 0.06203337747286233, 3.2, -0.02, 11.8, 9.18, 0.75, 0.2634713045342812, 81.0, 45.93, 230.5, 7810.965678396019, NaN, NaN, 28.1, 28.1, 14.0, 705.07, 720.0, 661.4, -149.6, 5.57
1685.0, 2515.1, 2441.0, 2528.4, 134.5, 0.4, 0.1, 4.32901967565742, 30.28, 78.36, 118.1, 124.575, 10.537124434932277, 355.2, 1.0244823924137476, 37.349999999999966, 362.67, 335.9, 331.49, 368.84, 75.27999999999997, 1255.53, 1319.04, 1243.76, 1273.91, 15.07, 72.79, 143.32, 2449.2, 21.93, 24.0, 75.09, 1852.0, 2.047, 228.0, 9.0, 10.0, 78.36, -0.01, 0.030410279335781602, 3.2, -0.01, 11.5, 9.1, 0.75, 0.2886013117104947, 81.0, 45.93, 230.5, 7839.8669579688485, NaN, NaN, 28.0, 28.0, 14.0, 693.33, 660.0, 665.4, -149.4, 5.58
1697.0, 2525.1, 2452.9, 2540.3, 128.80000000000018, 0.3, 0.0, 3.992066292529147, 30.28, 78.84, 118.1, 124.575, 3.7005220710818145, 355.2, 1.0244823924137476, 37.41999999999996, 362.81, 336.19, 331.66, 369.08, 75.89999999999986, 1255.98, 1319.08, 1243.18, 1274.04, 15.17, 72.82, 143.46, 2453.7, 21.93, 24.0, 75.34, 1852.0, 2.064, 227.8, 8.5, 10.0, 78.84, -0.01, 0.009848486283150572, 3.2, 0.0, 11.5, 8.95, 1.08, 0.26613775283527646, 82.0, 45.93, 230.5, 7887.890645307096, NaN, NaN, 28.0, 28.0, 14.0, 675.17, 690.0, 661.4, -149.3, 5.61
1707.0, 2538.1, 2463.3, 2550.8, 123.80000000000018, 0.1, -0.0, 3.3286163785266405, 30.28, 78.97, 118.1, 124.575, 16.613193055011326, 355.2, 1.0244823924137476, 37.539999999999964, 363.01, 336.42, 331.8, 369.34, 76.0300000000002, 1255.03, 1318.9, 1242.87, 1274.4, 15.16, 72.36, 143.6, 2456.9, 21.93, 24.0, 75.63, 1852.0, 2.081, 227.5, 8.5, 10.0, 78.97, -0.02, 0.03686596433502382, 3.2, -0.02, 11.5, 8.71, 2.41, 0.2219077585684427, 82.0, 45.93, 230.6, 7900.897060627871, NaN, NaN, 28.0, 28.1, 14.0, 690.15, 750.0, 649.6, -149.3, 5.64
1717.0, 2550.1, 2473.5, 2560.9, 118.09999999999991, 0.1, -0.0, 3.5323267431411933, 30.28, 79.58, 118.1, 124.575, 39.146234694358505, 355.2, 1.0244823924137476, 37.610000000000014, 363.18, 336.68, 331.95, 369.56, 75.36999999999989, 1254.16, 1318.84, 1243.47, 1274.56, 15.13, 72.18, 143.76, 2451.4, 21.93, 24.0, 76.02, 1852.0, 2.098, 227.6, 8.5, 10.0, 79.58, -0.02, 0.09218486113610944, 3.2, -0.04, 11.5, 8.23, 3.2, 0.2354884495427462, 82.0, 45.93, 230.9, 7961.927163286892, NaN, NaN, 28.0, 28.1, 14.0, 703.25, 660.0, 622.0, -149.3, 5.68
1725.0, 2560.1, 2483.6, 2571.0, 115.5, 0.4, 0.1, 4.21664043839907, 30.28, 79.97, 118.1, 124.575, 26.097422112482988, 355.2, 1.0244823924137476, 37.68000000000001, 363.35, 336.94, 332.11, 369.79, 73.72000000000003, 1254.1, 1318.72, 1245.0, 1274.33, 15.11, 72.42, 143.91, 2459.9, 21.98, 24.0, 76.53, 1852.0, 2.117, 228.5, 8.5, 10.0, 79.97, -0.01, 0.07336229694497724, 3.2, -0.01, 11.5, 8.04, 1.87, 0.281109362559938, 83.0, 45.980000000000004, 231.3, 8000.946409249219, NaN, NaN, 28.0, 28.0, 14.0, 680.25, 540.0, 582.7, -149.8, 5.79
1734.0, 2568.1, 2493.1, 2580.6, 111.5, 0.1, 0.0, 2.3217772577102167, 30.28, 80.0, 118.1, 124.575, 15.475423341518635, 355.2, 1.0244823924137476, 37.70999999999998, 363.53, 337.17, 332.31, 370.02, 74.15999999999985, 1253.88, 1319.31, 1245.15, 1274.57, 15.01, 72.43, 144.06, 2458.0, 22.02, 24.0, 77.07, 1852.0, 2.135, 229.0, 9.0, 10.0, 80.0, 0.01, 0.02395365731185054, 3.2, -0.02, 11.5, 8.06, 0.97, 0.15478515051401445, 83.0, 46.019999999999996, 231.7, 8003.94788970786, NaN, NaN, 28.0, 28.0, 14.0, 590.54, 810.0, 570.9, -149.8, 5.79
1753.0, 2587.1, 2511.8, 2599.2, 117.79999999999973, 0.2, 0.0, 1.6098811030849376, 30.28, 81.0, 118.1, 124.575, 13.866565537465544, 355.2, 1.0244823924137476, 37.849999999999966, 363.81, 337.64, 332.6, 370.45, 75.63999999999987, 1253.63, 1319.86, 1244.22, 1274.8, 15.11, 72.04, 144.38, 2461.2, 21.93, 24.0, 77.99, 1852.0, 2.17, 228.4, 9.5, 10.0, 81.0, -0.01, 0.014882347882303075, 3.2, 0.0, 11.5, 8.12, 1.53, 0.10732540687232918, 84.0, 45.93, 231.9, 8103.997238329208, NaN, NaN, 28.0, 28.0, 14.0, 565.07, 930.0, 602.4, -150.6, 5.91
1762.0, 2599.1, 2521.4, 2608.8, 114.90000000000009, 0.2, 0.0, 3.454858653748369, 30.28, 81.51, 118.1, 124.575, 29.045868991709522, 355.2, 1.0255638305478931, 37.94, 364.0, 337.9, 332.72, 370.66, 74.70000000000005, 1254.28, 1320.13, 1245.43, 1274.65, 15.17, 72.84, 144.54, 2464.8, 21.93, 24.0, 78.34, 1852.0, 2.188, 228.5, 9.5, 10.0, 81.51, -0.02, 0.06689958122776604, 3.2, -0.0, 11.2, 8.25, 2.49, 0.23032391024989127, 84.0, 45.93, 232.0, 8150.721611730395, NaN, NaN, 28.0, 28.0, 14.0, 625.23, 690.0, 618.1, -151.0, 5.98
1773.0, 2610.1, 2531.8, 2619.2, 113.59999999999991, 0.1, -0.0, 4.205441606928713, 30.28, 81.98, 118.1, 124.575, 23.874958980748552, 355.2, 1.0255638305478931, 38.03000000000003, 364.2, 338.24, 332.96, 370.99, 73.79999999999995, 1254.7, 1319.79, 1245.99, 1274.96, 15.22, 72.88, 144.69, 2465.1, 21.93, 24.0, 78.63, 1852.0, 2.206, 229.4, 9.5, 10.0, 81.98, -0.01, 0.0669364972409042, 3.2, 0.0, 11.2, 8.35, 2.12, 0.28036277379524754, 85.0, 45.93, 232.3, 8197.720006498072, NaN, NaN, 27.9, 28.0, 14.0, 655.42, 600.0, 641.7, -151.5, 6.05
1784.0, 2619.1, 2543.3, 2630.7, 113.39999999999964, 0.2, 0.0, 4.362400730189198, 30.28, 81.92, 118.1, 124.575, 0.7740831711825102, 355.2, 1.0255638305478931, 38.089999999999975, 364.44, 338.49, 333.16, 371.25, 72.16000000000008, 1253.61, 1319.45, 1247.29, 1275.38, 15.11, 72.78, 144.84, 2463.1, 21.93, 24.0, 78.9, 1852.0, 2.225, 230.0, 9.5, 10.0, 81.92, 0.0, 0.002251240660795835, 3.2, -0.0, 11.2, 8.51, 2.6, 0.29082671534594656, 85.0, 45.93, 232.8, 8191.720211421346, NaN, NaN, 28.0, 28.0, 14.0, 628.15, 600.0, 669.3, -152.1, 6.12
1797.0, 2630.1, 2556.0, 2643.5, 115.09999999999991, 0.2, 0.0, 4.73782377533253, 30.28, 81.98, 118.1, 124.575, 18.770185377850893, 355.2, 1.0255638305478931, 38.170000000000016, 364.59, 338.72, 333.3, 371.47, 72.00999999999999, 1253.03, 1319.66, 1247.65, 1275.29, 15.23, 72.5, 145.0, 2466.1, 21.93, 24.0, 79.1, 1852.0, 2.243, 230.6, 9.5, 10.0, 81.98, -0.01, 0.05928655370038731, 3.2, 0.03, 11.2, 9.09, 1.21, 0.315854918355502, 85.0, 45.93, 233.2, 8197.720006498072, NaN, NaN, 28.0, 28.1, 14.0, 624.14, 630.0, 708.7, -152.7, 6.2
1811.0, 2640.1, 2570.4, 2657.8, 117.5, 0.3, 0.0, 4.719641508670054, 30.28, 81.54, 118.1, 124.575, 7.183971877549694, 355.2, 1.0255638305478931, 38.23000000000002, 364.73, 338.95, 333.44, 371.67, 72.74000000000001, 1252.96, 1320.23, 1247.49, 1275.19, 15.17, 72.57, 145.17, 2465.6, 21.81, 24.0, 79.11, 1852.0, 2.263, 231.0, 9.5, 10.0, 81.54, -0.0, 0.02260384791360125, 3.2, 0.06, 11.2, 10.14, 2.2, 0.3146427672446703, 84.0, 45.81, 233.6, 8153.7215092687575, NaN, NaN, 28.0, 28.0, 14.0, 624.14, 780.0, 779.5, -153.3, 6.27
1828.0, 2656.1, 2587.6, 2675.0, 124.19999999999982, 0.3, 0.1, 3.802927910242375, 30.28, 81.41, 118.1, 124.575, 19.365560992313142, 355.2, 1.0255638305478931, 38.29000000000002, 364.88, 339.18, 333.58, 371.87, 73.96000000000004, 1254.25, 1321.02, 1247.06, 1275.14, 15.04, 72.68, 145.33, 2462.9, 21.76, 24.0, 78.82, 1852.0, 2.282, 231.1, 9.0, 10.0, 81.41, -0.01, 0.049097221596779116, 3.2, 0.01, 11.2, 10.49, 1.8, 0.25352852734949166, 84.0, 45.760000000000005, 234.2, 8140.721953269187, NaN, NaN, 27.9, 28.0, 14.0, 695.81, 960.0, 913.4, -153.8, 6.34
1838.0, 2672.1, 2599.6, 2687.0, 126.09999999999991, 0.0, -0.0, 3.793895163300056, 30.28, 81.18, 118.1, 124.575, 2.96241031870135, 355.2, 1.0255638305478931, 38.349999999999966, 364.99, 339.35, 333.73, 372.08, 75.24000000000001, 1255.53, 1321.66, 1246.42, 1273.96, 15.08, 71.88, 145.48, 2462.1, 21.71, 24.0, 78.36, 1852.0, 2.301, 231.5, 13.5, 10.0, 81.18, 0.0, 0.007492716119887487, 3.2, -0.01, 11.2, 10.5, 1.47, 0.25292634422000376, 84.0, 45.71, 234.7, 8117.722738808409, NaN, NaN, 28.0, 28.0, 14.0, 808.71, 960.0, 984.3, -154.8, 6.47
1854.0, 2688.1, 2616.0, 2703.4, 132.4000000000001, 0.2, -0.0, 3.744571791796825, 30.28, 80.59, 118.1, 124.575, 19.246529542915063, 355.2, 1.0255638305478931, 38.43000000000001, 365.19, 339.68, 333.96, 372.39, 75.12000000000012, 1255.47, 1321.74, 1246.62, 1273.7, 15.08, 71.16, 145.64, 2460.1, 21.64, 24.0, 77.97, 1852.0, 2.319, 231.5, 13.5, 10.0, 80.59, -0.01, 0.04804667441092266, 3.2, -0.02, 11.2, 10.5, 1.37, 0.24963811945312167, 84.0, 45.64, 235.1, 8058.724753887284, NaN, NaN, 28.1, 28.1, 14.0, 885.24, 960.0, 984.3, -154.8, 6.47
1869.0, 2704.1, 2631.5, 2718.9, 138.30000000000018, 0.1, 0.0, 3.607514722270487, 30.28, 80.27, 118.1, 124.575, 15.594414008182063, 355.2, 1.0255638305478931, 38.53000000000003, 365.33, 339.85, 334.03, 372.56, 75.09999999999991, 1255.18, 1321.48, 1246.38, 1273.61, 15.0, 71.76, 145.8, 2462.1, 21.64, 24.0, 77.58, 1852.0, 2.337, 231.5, 13.5, 10.0, 80.27, -0.01, 0.03750471874646527, 3.2, -0.02, 11.2, 10.39, 1.11, 0.24050098148469914, 83.0, 45.64, 235.3, 8026.72584681142, NaN, NaN, 28.0, 28.0, 14.0, 940.85, 960.0, 972.4, -155.4, 6.53
1885.0, 2720.1, 2647.0, 2734.4, 135.20000000000027, 0.2, 0.1, 3.5731763512893107, 30.28, 79.94, 118.1, 124.575, 9.003683221178338, 355.2, 1.0262860585975746, 38.55000000000001, 365.44, 340.03, 334.14, 372.69, 76.10000000000014, 1255.0, 1321.18, 1245.08, 1273.91, 14.97, 71.74, 145.96, 2457.1, 21.59, 24.0, 77.23, 1852.0, 2.356, 231.8, 14.0, 10.0, 79.94, -0.01, 0.02144783197360987, 3.2, -0.04, 11.0, 10.17, 0.6, 0.2382117567526207, 83.0, 45.59, 235.5, 7990.913767054507, NaN, NaN, 28.0, 28.0, 14.0, 959.12, 930.0, 944.9, -155.9, 6.59
1899.0, 2735.1, 2660.8, 2748.2, 139.39999999999964, 0.2, -0.0, 3.5322114242336724, 30.28, 79.51, 118.1, 124.575, 4.074453741948738, 355.2, 1.0262860585975746, 38.60999999999996, 366.01, 340.82, 334.79, 373.4, 76.42000000000007, 1255.57, 1321.41, 1244.99, 1274.45, 14.92, 72.01, 146.11, 2456.6, 21.59, 24.0, 76.94, 1852.0, 2.374, 231.8, 13.5, 10.0, 79.51, -0.01, 0.009594554703215312, 3.2, -0.03, 11.0, 9.95, 0.29, 0.23548076161557815, 83.0, 45.59, 235.7, 7947.930368007305, NaN, NaN, 27.9, 28.0, 14.0, 945.47, 900.0, 897.6, -156.4, 6.65
1913.0, 2750.1, 2675.0, 2762.4, 143.20000000000027, -0.0, -0.1, 3.000251253318555, 30.28, 79.24, 118.1, 124.575, 1.5452923093490403, 355.2, 1.0262860585975746, 38.71999999999997, 366.59, 341.39, 335.31, 374.03, 75.99000000000001, 1255.49, 1321.7, 1245.71, 1273.78, 15.15, 72.13, 146.26, 2457.1, 21.64, 24.0, 76.74, 1852.0, 2.393, 231.6, 13.0, 10.0, 79.24, -0.01, 0.003090843458578655, 3.2, -0.05, 11.0, 9.44, 0.93, 0.200016750221237, 82.0, 45.64, 235.7, 7920.940791861385, NaN, NaN, 28.0, 28.1, 14.0, 928.98, 900.0, 850.4, -157.0, 6.71
1926.0, 2765.1, 2687.8, 2775.2, 144.5, 0.2, 0.0, 3.0441167151852895, 30.28, 79.41, 118.1, 124.575, 9.681312461022728, 355.2, 1.0262860585975746, 38.77000000000004, 366.77, 341.64, 335.53, 374.3, 75.31999999999994, 1254.4, 1321.2, 1245.88, 1272.62, 14.96, 72.01, 146.42, 2453.5, 21.59, 24.0, 76.72, 1852.0, 2.412, 231.5, 13.0, 10.0, 79.41, -0.01, 0.019647363391687277, 3.2, -0.04, 11.0, 9.04, 1.1, 0.20294111434568596, 82.0, 45.59, 235.8, 7937.934228694, NaN, NaN, 28.1, 28.1, 14.0, 918.11, 840.0, 783.5, -157.6, 6.77
1938.0, 2778.1, 2699.6, 2787.0, 143.5, 0.2, 0.0, 3.689520154340123, 30.28, 79.6, 118.1, 124.575, 40.224085679921664, 355.2, 1.0262860585975746, 38.85999999999996, 366.91, 341.86, 335.6, 374.46, 75.42000000000007, 1254.08, 1320.71, 1245.29, 1272.04, 15.29, 71.91, 146.59, 2450.9, 21.59, 24.0, 76.78, 1852.0, 2.43, 232.2, 13.5, 10.0, 79.6, -0.01, 0.09893838320398327, 3.2, -0.04, 11.0, 8.6, 0.02, 0.2459680102893415, 83.0, 45.59, 235.7, 7956.926893389276, NaN, NaN, 28.0, 28.0, 14.0, 871.95, 690.0, 720.5, -158.2, 6.84
1949.0, 2788.1, 2710.9, 2798.4, 140.5999999999999, 0.2, -0.0, 3.7166864270100906, 30.28, 79.41, 118.1, 124.575, 25.04521259941612, 355.2, 1.0262860585975746, 38.94999999999999, 367.02, 342.02, 335.72, 374.67, 75.20000000000005, 1253.86, 1319.24, 1244.04, 1271.57, 15.09, 71.91, 146.75, 2462.5, 21.59, 24.0, 76.96, 1852.0, 2.449, 232.5, 13.5, 10.0, 79.41, -0.01, 0.06205680115322134, 3.2, -0.03, 11.0, 8.21, -0.55, 0.24777909513400606, 82.0, 45.59, 235.5, 7937.934228694, NaN, NaN, 27.9, 28.0, 14.0, 768.14, 630.0, 669.3, -158.9, 6.9
1960.0, 2799.1, 2721.6, 2809.0, 134.0, -0.0, -0.0, 3.4837990305526887, 30.28, 80.07, 118.1, 124.575, 14.04918718201323, 355.2, 1.0262860585975746, 39.02000000000004, 367.15, 342.17, 335.83, 374.85, 73.81999999999994, 1252.99, 1318.02, 1244.2, 1271.5, 14.87, 72.22, 146.9, 2453.3, 21.59, 24.0, 77.21, 1852.0, 2.468, 232.5, 14.0, 10.0, 80.07, -0.0, 0.03262969645650063, 3.2, -0.02, 11.0, 7.94, -1.0, 0.23225326870351257, 83.0, 45.59, 235.3, 8003.908748161801, NaN, NaN, 28.0, 28.0, 14.0, 695.09, 630.0, 637.8, -159.4, 6.96
1970.0, 2809.1, 2731.9, 2819.4, 132.4000000000001, 0.1, -0.0, 3.746483334609544, 30.28, 80.62, 118.1, 124.575, 21.876418152408146, 355.2, 1.0262860585975746, 39.06, 367.32, 342.46, 336.02, 375.08, 72.98000000000002, 1252.91, 1318.0, 1245.02, 1271.51, 14.99, 71.77, 147.08, 2462.9, 21.59, 24.0, 77.44, 1852.0, 2.486, 232.6, 13.5, 10.0, 80.62, -0.0, 0.05463975735263122, 3.2, -0.01, 11.0, 7.75, -1.14, 0.24976555564063627, 84.0, 45.59, 235.0, 8058.887514384969, NaN, NaN, 28.1, 28.1, 14.0, 676.97, 570.0, 602.4, -159.9, 7.02
1979.0, 2818.1, 2741.2, 2828.7, 125.29999999999973, 0.1, 0.0, 3.443847222891379, 30.28, 80.4, 118.1, 124.575, 12.026491155788413, 355.2, 1.0262860585975746, 39.160000000000025, 367.37, 342.61, 336.06, 375.22, 72.22999999999979, 1252.78, 1317.87, 1245.64, 1271.46, 14.88, 71.89, 147.27, 2460.4, 21.49, 24.0, 77.77, 1852.0, 2.505, 232.5, 13.0, 10.0, 80.4, -0.01, 0.02761159877865977, 3.2, -0.01, 11.0, 7.67, -0.44, 0.22958981485942526, 84.0, 45.489999999999995, 234.8, 8036.896007895703, NaN, NaN, 28.0, 28.0, 14.0, 630.44, 600.0, 582.7, -160.3, 7.08
1989.0, 2829.1, 2750.8, 2838.2, 119.29999999999973, 0.1, 0.0, 3.8370195357008594, 30.28, 81.22, 118.1, 124.575, 21.922515001728556, 355.2, 1.0270093045867201, 39.23000000000002, 367.45, 342.77, 336.14, 375.37, 71.73000000000002, 1252.61, 1318.09, 1246.36, 1271.65, 15.04, 71.89, 147.47, 2458.5, 21.54, 24.0, 78.12, 1852.0, 2.523, 232.1, 13.0, 10.0, 81.22, -0.02, 0.05607807888888508, 3.2, 0.04, 10.8, 8.23, 0.12, 0.25580130238005727, 84.0, 45.54, 234.6, 8116.005091732635, NaN, NaN, 27.9, 28.0, 14.0, 620.55, 630.0, 574.8, -160.6, 7.12
2000.0, 2839.1, 2761.6, 2849.1, 114.69999999999982, 0.1, -0.0, 4.455020438213954, 30.28, 81.74, 118.1, 124.575, 40.27591959518014, 355.2, 1.0270093045867201, 39.329999999999984, 367.49, 342.94, 336.2, 375.53, 72.06000000000017, 1252.46, 1318.42, 1246.36, 1271.84, 15.03, 72.44, 147.67, 2466.4, 21.54, 24.0, 78.28, 1852.0, 2.542, 232.7, 13.5, 10.0, 81.74, 0.0, 0.11962002997625962, 3.2, 0.01, 10.8, 8.82, -0.33, 0.29700136254759696, 85.0, 45.54, 234.4, 8167.966710148061, NaN, NaN, 27.9, 28.0, 14.0, 617.9, 630.0, 645.7, -160.7, 7.16
2013.0, 2850.1, 2774.9, 2862.3, 114.10000000000036, 0.0, -0.1, 4.714043060444955, 30.28, 82.18, 118.1, 124.575, 30.280932480610222, 355.2, 1.0270093045867201, 39.400000000000034, 367.61, 343.08, 336.28, 375.68, 72.31000000000017, 1252.44, 1318.14, 1245.83, 1271.6, 14.87, 72.45, 147.86, 2468.1, 21.59, 24.0, 78.2, 1852.0, 2.561, 233.2, 13.5, 11.0, 82.18, -0.0, 0.09516374641601524, 3.2, 0.03, 10.8, 9.47, -0.03, 0.314269537362997, 85.0, 45.59, 234.1, 8211.934233422655, NaN, NaN, 28.0, 28.1, 14.0, 617.68, 690.0, 740.2, -160.7, 7.19
2027.0, 2862.1, 2788.8, 2876.2, 113.79999999999973, 0.1, -0.0, 4.8742701123451555, 30.28, 81.76, 118.1, 124.575, 3.4718524062215437, 355.2, 1.0270093045867201, 39.43000000000001, 367.72, 343.24, 336.4, 375.83, 72.33999999999992, 1252.23, 1317.99, 1245.65, 1272.38, 14.9, 72.37, 148.07, 2467.1, 21.54, 24.0, 77.95, 1852.0, 2.579, 233.3, 13.5, 10.0, 81.76, -0.0, 0.011281830945412854, 3.2, 0.05, 10.8, 10.28, 0.67, 0.32495134082301036, 85.0, 45.54, 234.3, 8169.9652339332715, NaN, NaN, 28.1, 28.1, 14.0, 650.93, 780.0, 826.8, -160.6, 7.21
2042.0, 2876.1, 2804.3, 2891.7, 116.5, 0.4, 0.1, 4.1071377431751515, 30.28, 81.09, 118.1, 124.575, 20.222820100424048, 355.2, 1.0270093045867201, 39.51999999999998, 367.89, 343.49, 336.54, 376.06, 72.46000000000004, 1252.2, 1318.26, 1245.8, 1272.34, 14.96, 71.55, 148.28, 2462.3, 21.49, 24.0, 77.52, 1852.0, 2.598, 233.2, 13.5, 10.0, 81.09, -0.0, 0.05537193847192848, 3.2, 0.0, 10.8, 10.61, -1.02, 0.27380918287834344, 84.0, 45.489999999999995, 234.4, 8103.014687128778, NaN, NaN, 28.0, 28.0, 14.0, 705.92, 930.0, 917.3, -160.3, 7.22
2060.0, 2893.1, 2821.7, 2909.2, 122.19999999999982, 0.1, -0.0, 3.860739736416754, 30.28, 80.82, 118.1, 124.575, 25.90846910410276, 355.2, 1.0270093045867201, 39.579999999999984, 368.02, 343.71, 336.69, 376.27, 73.20000000000005, 1251.67, 1318.31, 1245.11, 1271.54, 14.87, 72.17, 148.46, 2462.9, 21.42, 24.0, 76.92, 1852.0, 2.616, 232.9, 13.0, 10.0, 80.82, -0.0, 0.06668390411995687, 3.2, 0.01, 10.8, 11.02, -0.59, 0.25738264909445024, 84.0, 45.42, 234.3, 8076.03461602846, NaN, NaN, 27.9, 28.0, 14.0, 818.16, 1020.0, 964.6, -159.8, 7.23
2076.0, 2910.1, 2838.2, 2925.6, 127.19999999999982, 0.1, -0.0, 3.5011615286946274, 30.28, 80.47, 118.1, 124.575, 47.09620143966893, 355.2, 1.0270093045867201, 39.69, 368.02, 343.76, 336.66, 376.35, 74.1400000000001, 1251.36, 1318.65, 1244.51, 1270.93, 15.05, 71.99, 148.65, 2457.1, 21.42, 24.0, 76.2, 1852.0, 2.634, 231.9, 13.0, 10.0, 80.47, -0.02, 0.1099276057521476, 3.2, 0.01, 10.8, 11.33, 0.81, 0.23341076857964183, 84.0, 45.42, 234.2, 8041.060449787308, NaN, NaN, 28.0, 28.1, 14.0, 906.1, 1110.0, 1011.8, -159.3, 7.22
2094.0, 2930.1, 2856.5, 2943.9, 134.9000000000001, 0.1, 0.0, 3.862582781055151, 30.28, 80.35, 118.1, 124.575, 2.028915030425104, 355.2, 1.0270093045867201, 39.75, 368.12, 343.99, 336.79, 376.54, 75.1400000000001, 1251.51, 1319.19, 1244.05, 1270.79, 14.96, 71.85, 148.83, 2456.5, 21.54, 24.0, 75.44, 1852.0, 2.653, 232.0, 13.0, 10.0, 80.35, -0.02, 0.005224568173829329, 3.2, 0.0, 10.8, 11.49, 0.56, 0.25750551873701005, 84.0, 45.54, 234.1, 8029.069307076054, NaN, NaN, 28.0, 28.0, 14.0, 1023.65, 1080.0, 1043.3, -158.6, 7.22
2108.0, 2946.1, 2874.1, 2961.5, 142.0999999999999, 0.4, 0.0, 4.7919233966088814, 30.28, 79.63, 118.1, 124.575, 61.49246344223699, 355.2, 1.0270093045867201, 39.81, 368.27, 344.15, 336.9, 376.71, 76.28999999999996, 1251.43, 1319.19, 1242.9, 1270.33, 14.92, 71.68, 149.01, 2455.7, 21.54, 24.0, 74.64, 1852.0, 2.67, 232.9, 13.5, 11.0, 79.63, -0.0, 0.19644478285598116, 3.3, -0.06, 10.8, 11.2, -0.67, 0.31946155977392543, 83.0, 45.54, 234.0, 7957.122450808541, NaN, NaN, 28.0, 28.0, 14.0, 1035.12, 900.0, 1051.2, -157.9, 7.22
2125.0, 2960.1, 2891.1, 2978.5, 149.80000000000018, 0.2, 0.0, 4.075660183249756, 30.28, 78.86, 118.1, 124.575, 34.927586472125405, 355.2, 1.0280960869196163, 39.879999999999995, 368.43, 344.42, 337.05, 376.93, 75.55999999999995, 1250.55, 1318.94, 1243.38, 1269.76, 15.03, 71.63, 149.18, 2450.8, 21.59, 24.0, 74.06, 1852.0, 2.687, 232.3, 11.0, 10.0, 78.86, -0.0, 0.09490198232096954, 3.3, 0.02, 10.5, 10.98, -0.04, 0.27171067888331707, 82.0, 45.59, 233.9, 7876.013184186724, NaN, NaN, 28.0, 28.0, 14.0, 980.96, 960.0, 1007.9, -157.0, 7.23
2141.0, 2978.1, 2906.9, 2994.3, 156.10000000000036, 0.1, -0.0, 2.7757444281161616, 30.28, 78.56, 118.1, 124.575, 60.43006054720994, 355.2, 1.0280960869196163, 39.94999999999999, 368.47, 344.5, 337.08, 377.03, 75.54999999999995, 1249.15, 1318.31, 1242.76, 1269.38, 15.23, 71.5, 149.34, 2447.1, 21.54, 24.0, 73.57, 1852.0, 2.705, 231.3, 10.0, 10.0, 78.56, -0.03, 0.1118256025697602, 3.3, -0.06, 10.5, 10.36, -0.24, 0.18504962854107745, 82.0, 45.54, 233.8, 7846.051176131234, NaN, NaN, 28.0, 28.0, 14.0, 989.99, 1050.0, 964.6, -156.2, 7.24
