#AfcsOn, AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 CHT1, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 MAP, E1 OilP, E1 OilT, E1 RPM, E2 CHT1, E2 EGT Divergence, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 FFlow, E2 MAP, E2 OilP, E2 OilT, E2 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, PichC, Pitch, Roll, RollC, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AfcsOn, AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 CHT1, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 MAP, E1 OilP, E1 OilT, E1 RPM, E2 CHT1, E2 EGT Divergence, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 FFlow, E2 MAP, E2 OilP, E2 OilT, E2 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, PichC, Pitch, Roll, RollC, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), VAL, VCDI, volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 4790.0, 5498.9, 5622.5, 5711.8, 16.900000000000546, 1.0, -1.0765315041214283, 29.67, 122.85, 124.575, 71.0, 0.9763883175647882, 368.91, 58.41000000000008, 1289.12, 1327.06, 1347.53, 1341.37, 7.68, 15.3, 77.49, 163.64, 2662.6, 364.8, 59.25999999999999, 1266.19, 1286.88, 1299.11, 1325.45, 7.96, 15.43, 74.82, 157.86, 2661.8, 41.87, 41.06, 111.54, 3704.0, -0.069, 88.3, 10.5, 10.0, 97.5, -0.01, 2.7, -0.03, 19.5, 3.6, 1.71, 1.8, 2.4, 0.07176876694142856, 109.0, 82.93, 86.9, 9992.170668431703, NaN, NaN, 28.8, 13.0, -60.51, 480.0, 82.7, -168.5, 1.75
0.0, 4793.0, 5511.9, 5625.1, 5714.5, 15.600000000000364, 0.6, -2.3485965313828108, 29.67, 122.85, 124.575, 71.0, 0.9763883175647882, 368.52, 59.26999999999998, 1289.46, 1326.24, 1348.73, 1341.69, 7.76, 15.32, 77.17, 163.74, 2658.1, 364.24, 60.22000000000003, 1266.73, 1287.8, 1299.34, 1326.95, 8.12, 15.43, 74.76, 157.99, 2660.7, 42.47, 40.91, 109.96, 3704.0, -0.053, 90.0, 10.0, 9.0, 97.08, 0.02, 2.7, -0.07, 19.5, 1.6, 0.45, 2.83, 1.7, 0.1565731020921874, 109.0, 83.38, 87.2, 9949.127471706151, NaN, NaN, 28.8, 14.0, 214.41, 480.0, 149.6, -161.8, 1.81
0.0, 4794.0, 5514.9, 5626.7, 5716.0, 13.699999999999818, 0.8, 2.7476834064517153, 29.67, 122.85, 124.575, 71.0, 0.9763883175647882, 368.17, 60.26999999999998, 1290.03, 1327.41, 1350.3, 1341.18, 7.76, 15.31, 76.83, 163.89, 2652.2, 363.66, 58.549999999999955, 1267.54, 1286.87, 1299.38, 1326.09, 8.28, 15.44, 74.71, 158.07, 2653.9, 42.9, 41.21, 108.16, 3704.0, -0.042, 89.5, 10.0, 9.0, 96.7, -0.0, 2.7, 0.1, 19.5, 0.4, 1.87, 2.47, 0.5, 0.18317889376344765, 108.0, 84.11, 87.7, 9910.1836270497, NaN, NaN, 28.8, 13.0, 338.35, -150.0, 70.9, -155.9, 1.9
0.0, 4798.0, 5506.9, 5630.0, 5719.3, 13.699999999999818, 1.1, 4.648320053605627, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 367.72, 60.819999999999936, 1289.24, 1326.07, 1350.06, 1339.32, 7.56, 13.94, 76.51, 163.97, 2555.3, 363.08, 57.33999999999992, 1266.39, 1284.62, 1298.52, 1323.73, 8.07, 14.58, 74.36, 158.13, 2599.7, 43.09, 41.6, 106.31, 3704.0, -0.027, 89.5, 10.5, 9.0, 95.59, -0.01, 2.7, 0.07, 19.8, 1.1, 3.05, -0.6, 0.4, 0.30988800357370844, 107.0, 84.69, 88.0, 9801.44912815279, NaN, NaN, 28.8, 13.0, 79.21, -270.0, 181.1, -151.2, 2.01
0.0, 4799.0, 5505.9, 5635.5, 5724.9, 15.599999999999454, 1.2, 3.6688692614921656, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 367.4, 62.32999999999993, 1293.27, 1324.31, 1355.6, 1340.34, 7.27, 13.39, 75.96, 164.07, 2500.5, 362.56, 56.809999999999945, 1266.05, 1282.89, 1299.08, 1322.86, 7.78, 14.46, 74.08, 158.24, 2569.2, 43.29, 41.51, 104.09, 3704.0, -0.025, 89.8, 10.5, 10.0, 93.71, 0.0, 2.7, 0.06, 19.8, 1.9, 3.85, -1.78, 0.5, 0.2445912840994777, 105.0, 84.8, 88.0, 9608.68080133066, NaN, NaN, 28.8, 13.0, -66.86, 30.0, 318.9, -147.5, 2.14
0.0, 4806.0, 5507.9, 5642.5, 5731.8, 19.800000000000182, 0.6, 3.3868982961830683, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 366.99, 61.25999999999999, 1303.9, 1332.9, 1365.16, 1347.1, 7.1, 13.93, 75.8, 164.2, 2503.3, 361.93, 55.289999999999964, 1266.52, 1283.3, 1299.74, 1321.81, 7.48, 14.89, 74.34, 158.35, 2574.7, 43.35, 41.48, 101.76, 3704.0, -0.041, 88.7, 10.5, 10.0, 91.5, -0.0, 2.7, 0.05, 19.8, 2.6, 4.5, -1.88, 0.4, 0.22579321974553784, 103.0, 84.83, 87.7, 9382.075480970605, NaN, NaN, 28.8, 14.0, -29.3, 180.0, 397.6, -144.3, 2.28
0.0, 4813.0, 5511.9, 5649.5, 5738.9, 26.099999999999454, 0.8, 4.135632655409026, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 366.55, 58.460000000000036, 1307.06, 1337.88, 1365.52, 1347.82, 6.97, 14.22, 75.75, 164.25, 2495.0, 361.36, 54.5, 1265.29, 1282.96, 1299.14, 1319.79, 7.34, 15.12, 73.97, 158.48, 2564.3, 43.46, 41.38, 99.47, 3704.0, -0.045, 88.0, 10.5, 10.0, 89.09, -0.0, 2.7, 0.08, 19.8, 3.2, 5.66, -2.54, 1.1, 0.27570884369393506, 100.0, 84.84, 87.2, 9134.962891799685, NaN, NaN, 28.8, 14.0, 62.73, 240.0, 456.7, -141.6, 2.42
0.0, 4822.0, 5515.9, 5658.6, 5747.9, 35.399999999999636, 1.1, 3.178678795401181, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 366.19, 58.24000000000001, 1303.95, 1334.68, 1362.19, 1346.4, 6.82, 14.29, 75.85, 164.38, 2477.1, 360.8, 54.350000000000136, 1263.61, 1280.95, 1297.03, 1317.96, 7.26, 15.27, 73.82, 158.6, 2544.7, 43.5, 41.18, 97.17, 3704.0, -0.046, 88.0, 10.0, 9.0, 86.65, -0.0, 2.7, -0.03, 19.8, 3.9, 5.53, -2.47, 1.7, 0.21191191969341208, 97.0, 84.68, 86.6, 8884.774212307137, NaN, NaN, 28.8, 14.0, 128.36, 360.0, 539.4, -139.2, 2.56
0.0, 4830.0, 5523.9, 5666.0, 5755.3, 44.5, 1.1, 1.8076279760456644, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 365.74, 61.789999999999964, 1299.94, 1331.1, 1361.73, 1343.93, 6.9, 14.49, 75.17, 164.45, 2452.5, 360.25, 54.01999999999998, 1262.41, 1277.37, 1292.22, 1316.43, 7.43, 15.37, 73.68, 158.73, 2520.2, 43.06, 41.1, 95.07, 3704.0, -0.052, 87.3, 10.5, 9.0, 84.23, -0.01, 2.7, -0.07, 19.8, 3.5, 4.63, -2.23, 1.8, 0.12050853173637761, 94.0, 84.16, 86.1, 8636.636259695673, NaN, NaN, 28.8, 13.0, 250.81, 420.0, 480.3, -136.9, 2.7
0.0, 4835.0, 5529.9, 5671.5, 5760.8, 51.19999999999982, 0.8, 3.7013983674600075, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 365.42, 61.37000000000012, 1295.76, 1325.15, 1357.13, 1340.94, 6.82, 14.41, 75.12, 164.58, 2429.8, 359.7, 55.45999999999981, 1258.41, 1274.84, 1287.55, 1313.87, 7.35, 15.44, 73.49, 158.89, 2497.2, 42.89, 41.18, 93.32, 3704.0, -0.069, 86.4, 10.5, 9.0, 82.03, -0.02, 2.7, 0.0, 19.8, 3.4, 5.15, -2.99, 2.3, 0.2467598911640005, 92.0, 84.07, 85.5, 8411.056302776162, NaN, NaN, 28.8, 13.0, 336.41, 210.0, 334.6, -134.8, 2.84
0.0, 4840.0, 5530.9, 5676.3, 5765.6, 53.80000000000018, 0.7, 4.724028408358051, 29.67, 122.85, 124.575, 71.0, 0.9753879196984309, 365.05, 60.6400000000001, 1292.55, 1321.43, 1353.19, 1337.49, 6.5, 14.65, 74.9, 164.72, 2412.8, 359.18, 55.66000000000008, 1253.22, 1270.02, 1285.31, 1308.88, 7.24, 15.46, 73.1, 159.04, 2480.7, 42.7, 41.21, 91.71, 3704.0, -0.092, 85.9, 10.5, 10.0, 80.07, -0.0, 2.7, -0.01, 19.8, 3.7, 5.36, -3.41, 3.0, 0.3149352272238701, 90.0, 83.91, 85.0, 8210.085068429686, NaN, NaN, 28.8, 14.0, 274.09, 90.0, 299.2, -132.9, 2.98
0.0, 4845.0, 5532.9, 5680.8, 5770.1, 55.600000000000364, 0.9, 5.3693190100650865, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 364.72, 62.29000000000019, 1288.09, 1319.13, 1350.38, 1335.54, 6.37, 14.72, 74.5, 164.76, 2398.1, 358.7, 53.77999999999997, 1251.25, 1267.43, 1283.0, 1305.03, 7.26, 15.59, 73.01, 159.25, 2467.9, 42.42, 41.09, 90.17, 3704.0, -0.106, 85.2, 10.5, 10.0, 78.26, -0.0, 2.7, 0.04, 20.0, 3.8, 6.02, -2.71, 3.5, 0.35795460067100576, 88.0, 83.51, 84.3, 8027.234423823364, NaN, NaN, 28.8, 14.0, 206.1, 90.0, 271.7, -131.0, 3.13
0.0, 4850.0, 5533.9, 5686.0, 5775.4, 59.399999999999636, 1.1, 4.653755961983745, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 364.39, 62.42000000000007, 1284.84, 1317.61, 1347.26, 1331.78, 6.19, 14.81, 74.22, 164.86, 2384.2, 358.24, 55.75, 1248.39, 1266.66, 1280.27, 1304.14, 7.08, 15.6, 72.61, 159.34, 2449.7, 42.43, 41.12, 88.64, 3704.0, -0.109, 84.8, 10.5, 10.0, 76.46, -0.02, 2.7, 0.0, 20.0, 4.4, 6.43, 0.46, 4.1, 0.310250397465583, 86.0, 83.55, 83.7, 7842.60598064828, NaN, NaN, 28.8, 14.0, 116.92, 240.0, 299.2, -129.2, 3.27
0.0, 4855.0, 5540.9, 5691.1, 5780.5, 61.19999999999982, 1.2, 4.544811342359132, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 364.07, 61.07999999999993, 1283.4, 1314.29, 1344.48, 1329.6, 6.22, 14.81, 73.94, 164.88, 2366.7, 357.83, 52.69999999999982, 1248.67, 1266.74, 1278.09, 1301.37, 7.14, 15.73, 72.41, 159.36, 2434.3, 42.31, 41.1, 87.06, 3704.0, -0.114, 85.4, 10.0, 9.0, 74.71, -0.01, 2.7, 0.01, 20.0, 4.5, 6.59, 2.16, 5.0, 0.30298742282394214, 84.0, 83.41, 83.7, 7663.10610533917, NaN, NaN, 28.8, 14.0, 178.2, 270.0, 299.2, -127.5, 3.41
0.0, 4857.0, 5542.9, 5696.1, 5785.4, 60.5, 0.9, 6.104338103289288, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 363.8, 60.180000000000064, 1280.74, 1310.92, 1340.92, 1327.65, 6.15, 14.88, 73.79, 165.04, 2351.7, 357.37, 50.590000000000146, 1247.34, 1265.05, 1277.89, 1297.93, 7.18, 15.81, 72.33, 159.56, 2419.7, 42.18, 41.04, 85.59, 3704.0, -0.124, 86.5, 10.5, 9.0, 73.2, 0.01, 2.7, -0.01, 20.0, 4.6, 6.8, 1.67, 4.7, 0.4069558735526192, 82.0, 83.22, 83.9, 7508.223355786739, NaN, NaN, 28.8, 13.0, 204.56, 90.0, 271.7, -125.8, 3.57
0.0, 4861.0, 5543.9, 5700.3, 5789.7, 57.899999999999636, 0.6, 6.512761915700292, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 363.53, 60.399999999999864, 1278.67, 1307.84, 1339.07, 1325.67, 6.16, 14.98, 73.34, 165.14, 2336.4, 356.99, 49.930000000000064, 1244.86, 1261.22, 1275.83, 1294.79, 7.26, 15.72, 71.91, 159.69, 2406.1, 41.81, 41.09, 84.17, 3704.0, -0.131, 87.1, 10.5, 9.0, 71.68, 0.0, 2.7, 0.01, 20.0, 4.8, 7.46, 1.96, 3.7, 0.43418412771335274, 80.0, 82.9, 84.3, 7352.314892661113, NaN, NaN, 28.8, 13.0, 153.92, 120.0, 255.9, -124.3, 3.73
0.0, 4866.0, 5546.9, 5704.9, 5794.2, 55.30000000000018, 1.0, 5.815767757507046, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 363.21, 60.149999999999864, 1276.66, 1307.5, 1336.81, 1326.9, 6.14, 15.01, 73.24, 165.2, 2326.6, 356.65, 49.47000000000003, 1243.2, 1257.0, 1273.3, 1292.67, 7.17, 15.7, 71.69, 159.77, 2392.9, 41.73, 41.15, 82.75, 3704.0, -0.139, 87.2, 10.5, 10.0, 70.14, -0.0, 2.7, -0.02, 20.0, 5.1, 7.51, 2.2, 3.0, 0.3877178505004697, 79.0, 82.88, 84.7, 7194.355002389097, NaN, NaN, 28.8, 14.0, 136.5, 210.0, 263.8, -123.1, 3.9
0.0, 4870.0, 5550.9, 5708.8, 5798.2, 50.30000000000018, 1.3, 5.350748358048902, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 362.96, 57.99000000000001, 1277.52, 1307.58, 1335.51, 1328.02, 6.14, 15.05, 73.18, 165.32, 2313.5, 356.26, 49.37999999999988, 1241.22, 1255.17, 1269.64, 1290.6, 7.17, 15.9, 71.67, 159.76, 2378.9, 41.68, 41.16, 81.45, 3704.0, -0.139, 88.1, 10.5, 10.0, 68.72, -0.01, 2.7, -0.03, 20.0, 5.0, 7.08, 2.57, 2.7, 0.3567165572032602, 77.0, 82.84, 85.2, 7048.7036749954195, NaN, NaN, 28.8, 14.0, 171.66, 210.0, 232.3, -122.1, 4.08
0.0, 4872.0, 5553.9, 5711.3, 5800.6, 45.30000000000018, 1.0, 5.684097468652302, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 362.74, 55.809999999999945, 1277.22, 1308.37, 1333.03, 1326.43, 6.21, 15.14, 72.83, 165.39, 2301.1, 355.94, 48.08999999999992, 1240.71, 1252.91, 1268.19, 1288.8, 7.31, 15.98, 71.44, 159.83, 2369.7, 41.59, 41.07, 80.34, 3704.0, -0.138, 90.1, 10.5, 10.0, 67.5, 0.0, 2.7, -0.04, 20.0, 4.7, 6.69, 4.92, 1.9, 0.3789398312434868, 76.0, 82.66, 85.9, 6923.56661906564, NaN, NaN, 28.8, 14.0, 179.88, 120.0, 145.7, -121.2, 4.27
0.0, 4873.0, 5554.9, 5712.1, 5801.4, 40.599999999999454, 0.7, 7.13, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 362.49, 55.41000000000008, 1275.81, 1308.79, 1331.22, 1323.74, 6.15, 15.15, 72.76, 165.48, 2291.0, 355.57, 49.25999999999999, 1236.83, 1249.75, 1265.11, 1286.09, 7.22, 16.03, 71.23, 159.9, 2359.8, 41.5, 41.04, 79.35, 3704.0, -0.139, 90.9, 10.0, 9.0, 66.42, 0.0, 2.7, -0.01, 20.0, 4.7, 7.13, 4.47, 0.3, 0.47533333333333333, 75.0, 82.53999999999999, 86.9, 6812.78955316059, NaN, NaN, 28.8, 14.0, 142.96, 0.0, 70.9, -120.6, 4.46
0.0, 4873.0, 5553.9, 5712.3, 5801.6, 36.0, 0.7, 7.47953809297482, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 362.25, 56.47000000000003, 1273.06, 1307.21, 1329.53, 1321.85, 6.02, 15.19, 72.4, 165.58, 2283.1, 355.28, 50.66000000000008, 1233.72, 1248.71, 1261.88, 1284.38, 7.2, 15.93, 70.94, 159.92, 2349.4, 41.29, 41.31, 78.47, 3704.0, -0.143, 90.8, 10.5, 9.0, 65.4, -0.01, 2.7, -0.02, 20.0, 4.9, 7.22, 1.09, -0.6, 0.4986358728649879, 73.0, 82.6, 87.7, 6708.16676869471, NaN, NaN, 28.8, 13.0, 79.75, -30.0, 47.2, -120.2, 4.66
0.0, 4873.0, 5553.9, 5712.4, 5801.7, 31.599999999999454, 1.1, 6.45, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 362.03, 56.16000000000008, 1271.77, 1307.52, 1327.93, 1319.22, 6.04, 15.22, 72.59, 165.65, 2275.7, 354.97, 52.48000000000002, 1230.84, 1248.2, 1259.31, 1283.32, 7.21, 16.06, 70.85, 159.98, 2345.7, 41.22, 41.38, 77.73, 3704.0, -0.137, 90.7, 10.5, 9.0, 64.4, -0.0, 2.7, -0.05, 20.0, NaN, 6.45, -0.75, NaN, 0.43, 72.0, 82.6, 88.0, 6605.59541137522, NaN, NaN, 28.8, 13.0, 25.82, 0.0, 7.9, -119.9, 4.87
0.0, 4872.0, 5553.9, 5710.9, 5800.2, 24.800000000000182, 1.2, 6.991303850397792, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 361.8, 52.63000000000011, 1269.77, 1306.14, 1322.4, 1315.27, 6.08, 15.21, 72.23, 165.72, 2267.3, 354.69, 53.99000000000001, 1228.52, 1248.14, 1257.15, 1282.51, 7.22, 15.96, 70.73, 160.04, 2338.5, 41.2, 41.39, 77.21, 3704.0, -0.142, 90.2, 10.5, 10.0, 63.55, -0.0, 2.7, -0.04, 20.0, NaN, 6.19, -1.32, NaN, 0.46608692335985275, 71.0, 82.59, 87.9, 6518.409757653651, NaN, NaN, 28.8, 13.0, -2.02, -90.0, -78.7, -119.7, 5.08
0.0, 4869.0, 5550.9, 5708.5, 5797.8, 17.300000000000182, 1.0, 8.148302219222249, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 361.65, 49.24000000000001, 1269.62, 1303.48, 1318.86, 1311.39, 6.07, 15.22, 72.14, 165.91, 2265.3, 354.44, 54.76999999999998, 1226.81, 1247.76, 1255.75, 1281.58, 7.21, 16.1, 70.87, 160.08, 2333.2, 41.12, 41.36, 76.84, 3704.0, -0.144, 89.4, 10.5, 10.0, 62.94, -0.0, 2.7, -0.01, 20.0, NaN, 6.53, -1.45, NaN, 0.5432201479481499, 71.0, 82.47999999999999, 87.6, 6455.841229688762, NaN, NaN, 28.8, 14.0, -53.51, -180.0, -137.8, -119.5, 5.28
0.0, 4867.0, 5547.9, 5705.9, 5795.2, 9.800000000000182, 0.8, 9.129958993302175, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 361.39, 47.88999999999987, 1269.94, 1300.51, 1317.83, 1308.47, 5.96, 15.22, 72.1, 166.08, 2258.4, 354.17, 55.36000000000013, 1225.36, 1246.44, 1253.94, 1280.72, 7.16, 16.05, 70.78, 160.08, 2333.6, 41.1, 41.32, 76.51, 3704.0, -0.141, 88.8, 10.5, 10.0, 62.49, -0.0, 2.7, 0.04, 20.0, NaN, 7.5, -0.93, NaN, 0.6086639328868116, 70.0, 82.42, 87.2, 6409.684118894991, NaN, NaN, 28.8, 14.0, -109.13, -180.0, -149.6, -119.2, 5.48
0.0, 4866.0, 5544.9, 5704.6, 5794.0, 4.300000000000182, 0.7, 9.924087322842555, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 361.29, 47.25, 1272.04, 1299.59, 1319.29, 1307.65, 5.83, 15.21, 72.09, 166.26, 2256.9, 353.95, 54.1400000000001, 1225.02, 1244.74, 1252.72, 1279.16, 7.01, 16.13, 70.54, 160.12, 2327.8, 41.17, 41.24, 76.0, 3704.0, -0.129, 88.6, 10.0, 9.0, 62.06, 0.0, 2.7, 0.05, 20.0, NaN, 8.83, -0.25, NaN, 0.661605821522837, 70.0, 82.41, 86.8, 6365.57843524761, NaN, NaN, 28.8, 14.0, -153.8, -120.0, -86.6, -118.8, 5.67
0.0, 4866.0, 5543.9, 5705.3, 5794.6, 0.4000000000005457, 0.8, 9.871730718611948, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 361.12, 48.09999999999991, 1273.24, 1302.19, 1321.34, 1307.45, 5.79, 15.24, 71.82, 166.4, 2251.5, 353.71, 52.419999999999845, 1225.66, 1243.34, 1249.83, 1278.08, 7.06, 16.12, 70.66, 160.16, 2319.3, 41.18, 41.2, 75.27, 3704.0, -0.113, 88.7, 10.5, 9.0, 61.53, -0.01, 2.7, 0.02, 20.0, NaN, 9.32, -0.21, NaN, 0.6581153812407965, 69.0, 82.38, 86.6, 6311.21561586828, NaN, NaN, 28.8, 13.0, -149.29, -60.0, 7.9, -118.4, 5.85
0.0, 4867.0, 5542.9, 5706.6, 5795.9, -2.300000000000182, 1.1, 10.72, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 361.0, 47.680000000000064, 1274.06, 1303.59, 1321.74, 1306.63, 5.78, 15.27, 71.82, 166.61, 2244.5, 353.47, 52.409999999999854, 1223.7, 1240.39, 1250.05, 1276.11, 7.1, 16.1, 70.37, 160.21, 2313.4, 41.32, 41.14, 74.33, 3704.0, -0.1, 89.1, 10.5, 9.0, 60.86, -0.0, 2.7, 0.05, 20.0, NaN, 10.72, 0.67, NaN, 0.7146666666666667, 68.0, 82.46000000000001, 86.5, 6242.492806464221, NaN, NaN, 28.8, 13.0, -112.96, 0.0, 70.9, -117.9, 6.02
0.0, 4867.0, 5543.9, 5709.2, 5798.5, -2.100000000000364, 1.2, 9.937966814668778, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.85, 46.77999999999997, 1275.54, 1301.5, 1322.32, 1307.4, 5.88, 15.28, 71.66, 166.82, 2236.6, 353.2, 56.840000000000146, 1219.3, 1238.61, 1250.03, 1276.14, 7.21, 16.14, 70.35, 160.18, 2300.4, 41.19, 41.14, 73.17, 3704.0, -0.1, 89.4, 10.5, 10.0, 59.98, 0.0, 2.7, -0.0, 20.0, NaN, 11.07, 1.25, NaN, 0.6625311209779186, 67.0, 82.33, 86.7, 6152.230012023068, NaN, NaN, 28.8, 14.0, -69.02, 120.0, 149.6, -117.5, 6.18
0.0, 4870.0, 5546.9, 5712.1, 5801.4, 0.0, 0.7, 9.46565515411529, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.71, 48.40000000000009, 1274.03, 1299.0, 1322.43, 1307.56, 5.95, 15.34, 71.34, 167.04, 2224.3, 352.96, 60.3599999999999, 1214.88, 1236.95, 1249.19, 1275.24, 7.35, 16.23, 70.33, 160.18, 2290.2, 41.09, 41.14, 71.94, 3704.0, -0.098, 89.8, 10.5, 10.0, 57.57, 0.0, 2.7, -0.03, 20.0, NaN, 10.94, 1.38, NaN, 0.6310436769410193, 65.0, 82.23, 86.9, 5905.033040883096, NaN, NaN, 28.8, 14.0, 19.93, 150.0, 165.4, -117.0, 6.35
0.0, 4872.0, 5548.9, 5714.3, 5803.7, 2.0999999999994543, 0.5, 9.673147601493692, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.66, 44.539999999999964, 1274.66, 1296.95, 1319.2, 1305.98, 6.0, 15.38, 71.17, 167.26, 2216.7, 352.74, 60.83999999999992, 1212.99, 1235.55, 1246.98, 1273.83, 7.45, 16.27, 69.94, 160.19, 2280.8, 41.01, 41.26, 70.85, 3704.0, -0.094, 90.2, 10.5, 10.0, 56.78, -0.0, 2.7, -0.05, 20.0, NaN, 10.57, 1.26, NaN, 0.6448765067662463, 64.0, 82.27, 87.0, 5824.0016686006975, NaN, NaN, 28.8, 14.0, 92.55, 90.0, 122.0, -116.5, 6.51
0.0, 4873.0, 5549.9, 5715.2, 5804.6, 2.9000000000005457, 0.8, 10.621611032167486, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.57, 45.22000000000003, 1274.47, 1293.84, 1319.69, 1305.44, 5.98, 15.4, 71.07, 167.4, 2207.1, 352.58, 57.76999999999998, 1212.79, 1235.4, 1243.98, 1270.56, 7.43, 16.29, 69.95, 160.22, 2275.6, 40.97, 41.28, 69.94, 3704.0, -0.089, 90.7, 10.0, 10.0, 55.8, 0.0, 2.7, -0.0, 20.0, NaN, 11.23, 1.32, NaN, 0.7081074021444991, 63.0, 82.25, 87.4, 5723.481738427597, NaN, NaN, 28.8, 14.0, 94.8, 60.0, 55.1, -116.1, 6.66
0.0, 4874.0, 5550.9, 5715.7, 5805.0, 4.800000000000182, 1.2, 7.292807485636699, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.51, 44.26999999999998, 1274.03, 1291.67, 1318.3, 1304.09, 5.99, 15.87, 71.24, 167.54, 2225.9, 352.35, 57.22999999999979, 1212.64, 1234.84, 1242.4, 1269.87, 7.45, 16.96, 70.04, 160.25, 2298.3, 40.94, 41.33, 69.18, 3704.0, -0.08, 90.6, 10.5, 10.0, 54.86, 0.0, 2.7, -0.11, 20.0, NaN, 8.84, 1.08, NaN, 0.48618716570911324, 62.0, 82.27, 87.7, 5627.064662547275, NaN, NaN, 28.8, 13.0, 58.94, 150.0, 31.5, -115.8, 6.81
0.0, 4871.0, 5554.9, 5712.8, 5802.1, 4.300000000000182, 1.1, 4.35, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.41, 43.59999999999991, 1274.2, 1293.4, 1317.8, 1305.38, 6.34, 17.85, 72.91, 167.64, 2362.8, 352.17, 56.950000000000045, 1215.2, 1235.89, 1243.91, 1272.15, 7.9, 18.66, 71.75, 160.3, 2447.9, 40.88, 41.43, 69.12, 3704.0, -0.091, 90.3, 10.5, 10.0, 55.44, -0.0, 2.7, -0.19, 20.0, NaN, 4.35, -0.14, NaN, 0.29, 62.0, 82.31, 87.9, 5686.556049792579, NaN, NaN, 28.8, 13.0, 118.4, 0.0, -165.4, -115.5, 6.96
0.0, 4863.0, 5550.9, 5704.8, 5794.1, -1.0999999999994543, 0.8, 9.019786695666895, 29.67, 122.85, 124.575, 71.0, 0.9747221258965889, 360.37, 40.200000000000045, 1274.36, 1294.94, 1314.56, 1304.2, 6.5, 18.67, 74.73, 167.82, 2465.3, 352.11, 53.549999999999955, 1221.88, 1244.02, 1246.03, 1275.43, 8.2, 19.41, 73.48, 160.59, 2544.0, 40.85, 41.36, 70.13, 3704.0, -0.082, 89.8, 10.5, 10.0, 56.64, -0.0, 2.7, -0.03, 20.0, NaN, 4.52, -1.16, NaN, 0.6013191130444596, 64.0, 82.21000000000001, 87.7, 5809.641678575968, NaN, NaN, 28.8, 13.0, 55.81, -450.0, -460.6, -115.2, 7.1
