#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
3.0, 841.9, 748.6, 836.4, -2.800000000000068, 2.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 102.48000000000002, 966.5, 990.24, 1068.98, 983.91, 1.8, 51.8, 180.03, 783.5, 10.22, 10.77, 10.75, 3704.0, 0.0, 102.4, 10.5, 10.0, -0.0, -0.08, 3.2, 0.16, 15.8, 1.45, -0.82, NaN, -0.0, 20.990000000000002, 109.0, -0.0, 28.0, 14.0, 1.35, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.3, 837.1, -2.0, 1.7, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 100.5200000000001, 969.12, 1000.81, 1069.64, 980.21, 1.78, 51.93, 179.99, 779.6, 10.28, 10.77, 10.26, 3704.0, 0.0, 96.7, 11.0, 10.0, 0.0, -0.04, 3.2, 0.1, 15.8, 1.29, -0.83, NaN, 0.0, 21.049999999999997, 100.6, 0.0, 28.0, 14.0, 0.18, 30.0, 3.9, NaN, NaN
5.0, 842.9, 750.3, 838.1, -1.1000000000000227, 1.6, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 101.19000000000005, 969.23, 998.23, 1070.42, 977.15, 1.78, 51.87, 179.91, 773.1, 10.38, 11.09, 10.03, 3704.0, 0.0, 93.0, 11.0, 10.0, -0.0, -0.05, 3.2, -0.0, 15.8, 1.36, -0.64, NaN, -0.0, 21.47, 95.5, -0.0, 28.0, 13.0, 1.3, 30.0, 3.9, NaN, NaN
5.0, 842.9, 750.3, 838.1, -1.1000000000000227, 3.1, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 94.97000000000003, 973.54, 993.7, 1068.51, 978.34, 1.74, 51.97, 179.82, 782.9, 10.11, 11.67, 9.82, 3704.0, 0.0, 90.5, 10.5, 10.0, 0.0, -0.03, 3.2, -0.07, 15.8, 1.27, -0.43, NaN, 0.0, 21.78, 92.1, 0.0, 28.0, 14.0, 0.05, 0.0, -3.9, NaN, NaN
5.0, 842.9, 750.4, 838.1, -1.3999999999999773, 2.9, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 88.04000000000008, 976.68, 989.11, 1064.72, 978.57, 1.72, 52.26, 179.86, 793.7, 10.19, 12.01, 9.66, 3704.0, 0.0, 88.9, 10.5, 10.0, -0.0, -0.01, 3.2, -0.05, 15.8, 1.42, -0.3, NaN, -0.0, 22.2, 89.9, -0.0, 28.0, 14.0, 8.09, 0.0, -3.9, NaN, NaN
5.0, 842.9, 750.5, 838.3, -0.3000000000000682, 1.9, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 91.82000000000005, 974.67, 993.31, 1066.49, 978.01, 1.79, 52.38, 179.83, 803.7, 10.08, 12.1, 9.51, 3704.0, 0.0, 86.9, 10.5, 10.0, 0.0, -0.04, 3.2, -0.12, 15.8, 1.27, -0.18, NaN, 0.0, 22.18, 88.1, 0.0, 28.0, 14.0, 10.85, 0.0, 0.0, NaN, NaN
5.0, 842.9, 750.8, 838.6, 1.1000000000000227, 2.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 96.07000000000005, 960.92, 990.67, 1056.99, 966.73, 1.82, 52.42, 179.92, 799.1, 10.02, 12.33, 9.37, 3704.0, 0.0, 85.2, 10.5, 10.0, -0.0, -0.01, 3.2, 0.01, 15.8, 1.7, -0.29, NaN, -0.0, 22.35, 86.1, -0.0, 28.0, 14.0, -3.11, 0.0, 0.0, NaN, NaN
5.0, 842.9, 750.5, 838.3, 1.099999999999909, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 90.74000000000001, 958.21, 988.43, 1048.95, 964.8, 1.8, 52.35, 180.01, 789.8, 10.15, 12.35, 9.17, 3704.0, 0.0, 84.2, 10.5, 10.0, 0.0, -0.03, 3.2, 0.06, 15.8, 1.89, -0.27, NaN, 0.0, 22.5, 84.5, 0.0, 28.0, 14.0, -0.23, 0.0, 3.9, NaN, NaN
4.0, 842.9, 749.5, 837.3, 0.39999999999997726, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 93.38999999999987, 957.97, 993.63, 1051.36, 969.68, 1.79, 52.54, 180.15, 789.5, 10.01, 12.42, 8.96, 3704.0, 0.0, 84.1, 10.5, 10.0, -0.0, 0.02, 3.2, 0.05, 15.8, 1.42, -0.64, NaN, -0.0, 22.43, 83.5, -0.0, 28.0, 14.0, -3.63, 30.0, 0.0, NaN, NaN
4.0, 843.9, 749.5, 837.3, 0.6999999999999318, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 81.93999999999994, 965.13, 992.88, 1047.07, 974.39, 1.78, 52.33, 180.21, 798.4, 10.09, 12.47, 8.59, 3704.0, 0.0, 86.6, 10.5, 10.0, 0.0, 0.05, 3.2, 0.09, 15.8, 1.64, -0.67, NaN, 0.0, 22.560000000000002, 84.0, 0.0, 28.0, 14.0, 1.46, 30.0, 3.9, NaN, NaN
4.0, 843.9, 749.4, 837.2, 0.8000000000000682, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 74.45000000000005, 972.49, 991.34, 1046.94, 981.15, 1.79, 52.36, 180.27, 800.4, 9.71, 12.52, 7.95, 3704.0, 0.0, 88.4, 10.5, 10.0, -0.0, 0.01, 3.2, 0.13, 15.8, 1.77, -0.68, NaN, -0.0, 22.23, 86.5, -0.0, 28.0, 14.0, 13.21, -30.0, 0.0, NaN, NaN
3.0, 842.9, 749.3, 837.0, -0.10000000000002274, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 79.78999999999996, 973.0, 996.02, 1052.79, 985.99, 1.79, 52.61, 180.45, 815.5, 9.24, 12.47, 7.06, 3704.0, 0.0, 88.6, 10.5, 10.0, 0.0, 0.01, 3.2, 0.06, 15.8, 1.35, -0.54, NaN, 0.0, 21.71, 88.0, 0.0, 28.0, 14.0, -7.1, -30.0, 0.0, NaN, NaN
3.0, 842.9, 748.8, 836.6, -1.5, 3.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0002296058186557, 79.04000000000008, 975.89, 1004.15, 1054.93, 984.3, 1.83, 52.16, 180.61, 777.2, 9.12, 12.5, 6.34, 3704.0, 0.0, 87.2, 10.0, 10.0, -0.0, -0.01, 3.2, -0.01, 15.8, 1.22, -0.48, NaN, -0.0, 21.619999999999997, 87.9, -0.0, 28.0, 14.0, -30.58, 0.0, 0.0, NaN, NaN
3.0, 842.9, 749.1, 836.9, -1.2000000000000455, 2.6, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 75.73000000000002, 962.05, 1000.29, 1037.78, 980.24, 1.76, 52.59, 180.68, 819.5, 8.94, 12.11, 5.37, 3704.0, 0.0, 86.7, 10.5, 10.0, 0.0, 0.01, 3.2, -0.05, 15.5, 1.04, -0.46, NaN, 0.0, 21.049999999999997, 86.5, 0.0, 28.0, 14.0, -29.89, 0.0, 0.0, NaN, NaN
4.0, 842.9, 749.8, 837.5, -0.6000000000000227, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 63.35000000000002, 970.92, 1004.72, 1034.27, 990.57, 1.76, 52.53, 180.88, 804.9, 8.95, 11.96, 4.2, 3704.0, 0.0, 87.2, 10.5, 10.0, -0.0, 0.01, 3.2, 0.01, 15.5, 1.05, -0.47, NaN, -0.0, 20.91, 86.1, -0.0, 28.0, 13.0, -19.89, 0.0, 3.9, NaN, NaN
4.0, 842.9, 749.7, 837.5, -0.7999999999999545, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 63.499999999999886, 974.82, 1011.37, 1038.32, 992.97, 1.78, 52.38, 181.0, 787.5, 8.55, 11.77, 2.74, 3704.0, 0.0, 87.1, 10.5, 10.0, 0.0, 0.01, 3.2, -0.02, 15.5, 1.04, -0.4, NaN, 0.0, 20.32, 86.6, 0.0, 28.0, 14.0, -16.15, -30.0, 0.0, NaN, NaN
4.0, 841.9, 749.8, 837.5, -1.1000000000000227, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 72.55999999999995, 961.8, 1012.79, 1034.36, 995.71, 1.87, 52.22, 181.06, 789.5, 8.32, 11.44, 1.11, 3704.0, 0.0, 87.2, 10.5, 10.0, -0.0, 0.0, 3.2, -0.03, 15.5, 1.1, -0.45, NaN, -0.0, 19.759999999999998, 86.4, -0.0, 28.0, 14.0, -16.0, -30.0, 0.0, NaN, NaN
4.0, 841.9, 749.8, 837.6, -0.6999999999999318, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 86.44999999999993, 954.36, 1011.87, 1040.81, 997.45, 1.81, 52.3, 181.11, 796.4, 8.13, 11.52, 0.0, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, 0.03, 3.2, 0.02, 15.5, 1.29, -0.43, NaN, 0.0, 19.65, 86.4, 0.0, 28.0, 14.0, -26.7, 0.0, 0.0, NaN, NaN
5.0, 841.9, 750.5, 838.3, 1.0, 2.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 90.53999999999996, 955.27, 1013.42, 1045.81, 995.17, 1.79, 52.62, 181.28, 807.4, 8.72, 12.24, 0.0, 3704.0, 0.0, 87.2, 10.0, 10.0, -0.0, 0.01, 3.2, 0.01, 15.5, 1.23, -0.43, NaN, -0.0, 20.96, 86.4, -0.0, 28.0, 14.0, -30.34, 0.0, 3.9, NaN, NaN
4.0, 841.9, 750.2, 838.0, 0.7000000000000455, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 87.9899999999999, 965.09, 1013.1, 1053.08, 993.74, 1.78, 52.63, 181.37, 796.7, 9.11, 12.46, 0.0, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, 0.01, 3.2, -0.02, 15.5, 1.25, -0.43, NaN, 0.0, 21.57, 86.4, 0.0, 28.0, 14.0, -16.97, 0.0, 0.0, NaN, NaN
4.0, 841.9, 750.0, 837.7, 0.5, 2.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 88.85000000000002, 965.93, 1014.08, 1054.78, 1005.26, 1.77, 52.82, 181.41, 813.8, 9.59, 12.74, 0.0, 3704.0, 0.0, 87.2, 10.5, 10.0, -0.0, 0.02, 3.2, -0.01, 15.5, 1.29, -0.47, NaN, -0.0, 22.33, 86.4, -0.0, 28.0, 13.0, -16.03, 0.0, 0.0, NaN, NaN
4.0, 841.9, 750.0, 837.8, 0.7999999999999545, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 82.9899999999999, 974.36, 1018.39, 1057.35, 1009.86, 1.79, 52.53, 181.59, 793.1, 9.66, 12.72, 0.0, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, 0.01, 3.2, 0.01, 15.5, 1.26, -0.47, NaN, 0.0, 22.380000000000003, 86.4, 0.0, 28.0, 14.0, -1.58, 0.0, 3.9, NaN, NaN
4.0, 841.9, 750.0, 837.7, 1.1000000000000227, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 91.24000000000001, 970.46, 1022.71, 1061.7, 1007.24, 1.8, 52.63, 181.67, 811.9, 9.7, 12.74, 0.0, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, -0.0, 3.2, 0.02, 15.5, 1.26, -0.46, NaN, 0.0, 22.439999999999998, 86.4, 0.0, 28.0, 14.0, -0.05, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.9, 837.7, 0.8000000000000682, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 81.33000000000004, 970.88, 1027.7, 1052.21, 1002.27, 1.77, 52.59, 181.8, 810.4, 9.68, 12.75, 0.0, 3704.0, 0.0, 87.2, 10.5, 10.0, 0.0, 0.02, 3.2, -0.03, 15.5, 1.23, -0.45, NaN, -0.0, 22.43, 86.4, 0.0, 28.0, 14.0, -9.92, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.3, 837.1, -0.39999999999997726, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 64.43000000000006, 984.03, 1028.09, 1048.46, 993.94, 1.75, 52.53, 181.93, 794.9, 9.72, 12.75, 0.0, 3704.0, 0.0, 87.2, 10.0, 10.0, 0.0, 0.01, 3.2, 0.0, 15.5, 1.22, -0.46, NaN, 0.0, 22.47, 86.4, 0.0, 28.0, 14.0, -15.75, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.4, 837.1, -0.39999999999997726, 2.2, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 53.110000000000014, 997.11, 1024.92, 1049.74, 996.63, 1.74, 52.61, 181.88, 805.6, 9.75, 12.86, 0.0, 3704.0, 0.0, 87.3, 10.5, 10.0, 0.0, 0.01, 3.2, -0.0, 15.5, 1.23, -0.45, NaN, -0.0, 22.61, 86.4, 0.0, 28.0, 14.0, -15.99, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.4, 837.2, -0.2999999999999545, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 55.950000000000045, 1004.87, 1023.45, 1052.93, 996.98, 1.7, 52.64, 181.92, 806.4, 9.84, 12.89, 0.0, 3704.0, 0.0, 87.3, 10.5, 10.0, 0.0, 0.0, 3.2, 0.0, 15.5, 1.23, -0.45, NaN, 0.0, 22.73, 86.4, 0.0, 28.0, 13.0, -4.11, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.3, 837.1, -0.5, 2.5, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 52.25, 1002.25, 1027.43, 1052.3, 1000.05, 1.71, 52.91, 182.0, 825.4, 9.82, 12.83, 0.0, 3704.0, 0.0, 87.3, 10.5, 10.0, 0.0, 0.03, 3.2, 0.01, 15.5, 1.22, -0.46, NaN, -0.0, 22.65, 86.4, 0.0, 28.0, 14.0, -14.8, 0.0, 0.0, NaN, NaN
3.0, 841.9, 749.2, 837.0, -1.2999999999999545, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 44.82000000000005, 1011.82, 1035.02, 1056.64, 1013.58, 2.19, 58.3, 182.13, 1206.7, 9.83, 12.91, 0.0, 3704.0, 0.0, 87.3, 10.5, 10.0, 0.0, 0.0, 3.2, -0.03, 15.5, 1.14, -0.46, NaN, 0.0, 22.740000000000002, 86.4, 0.0, 28.0, 14.0, -15.96, -30.0, 0.0, NaN, NaN
3.0, 840.9, 749.3, 837.0, -1.0, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 41.950000000000045, 1035.12, 1060.08, 1077.07, 1048.35, 2.51, 61.8, 182.1, 1309.2, 10.05, 13.15, 0.0, 3704.0, 0.0, 87.6, 10.5, 10.0, 0.0, -0.01, 3.2, 0.01, 15.5, 1.23, -0.41, NaN, -0.0, 23.200000000000003, 86.4, 0.0, 28.0, 14.0, -16.0, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.8, 837.6, -0.10000000000002274, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 40.569999999999936, 1072.17, 1089.85, 1112.74, 1087.27, 2.74, 62.58, 182.25, 1311.2, 10.37, 13.3, 1.59, 3704.0, 0.0, 89.5, 10.0, 10.0, 0.0, 0.0, 3.2, -0.01, 15.5, 1.3, -0.37, NaN, 0.0, 23.67, 86.4, 0.0, 28.0, 14.0, -16.0, 30.0, 0.0, NaN, NaN
4.0, 841.9, 749.7, 837.5, -0.2999999999999545, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 18.080000000000155, 1118.21, 1116.37, 1134.45, 1116.42, 2.87, 62.76, 182.51, 1324.1, 10.5, 13.36, 2.12, 3704.0, 0.0, 92.8, 10.5, 10.0, 0.0, 0.01, 3.2, -0.02, 15.5, 1.41, -0.34, NaN, -0.0, 23.86, 89.9, 0.0, 28.0, 14.0, -2.95, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.5, 837.2, -0.5, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 22.039999999999964, 1144.01, 1150.25, 1156.17, 1134.13, 2.94, 62.89, 182.82, 1333.4, 10.53, 13.39, 2.66, 3704.0, 0.0, 97.3, 10.5, 10.0, 0.0, 0.04, 3.2, -0.01, 15.5, 1.16, -0.25, NaN, 0.0, 23.92, 93.8, 0.0, 28.0, 13.0, -0.11, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.5, 837.2, -0.5, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 30.04000000000019, 1153.59, 1161.53, 1183.63, 1159.66, 2.99, 63.22, 183.09, 1349.5, 10.46, 13.5, 3.19, 3704.0, 0.0, 102.7, 10.5, 10.0, 0.0, 0.03, 3.2, 0.02, 15.5, 1.2, -0.29, NaN, -0.0, 23.96, 98.2, 0.0, 28.0, 13.0, -0.0, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.5, 837.3, 0.1999999999999318, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 38.24000000000001, 1160.56, 1166.74, 1198.8, 1175.31, 3.05, 63.22, 183.19, 1345.7, 10.47, 13.58, 3.73, 3704.0, 0.0, 109.5, 10.5, 10.0, 0.0, 0.03, 3.2, 0.03, 15.5, 1.07, -0.05, NaN, 0.0, 24.05, 104.4, 0.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.4, 837.2, 0.10000000000002274, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 43.049999999999955, 1163.41, 1167.52, 1206.46, 1182.44, 3.07, 63.24, 183.42, 1347.5, 10.43, 13.55, 4.16, 3704.0, 0.0, 117.9, 10.5, 10.0, 0.0, 0.04, 3.2, -0.02, 15.5, 0.94, -0.05, NaN, -0.0, 23.98, 111.5, 0.0, 28.0, 14.0, -0.0, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.2, 837.0, -0.20000000000004547, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 50.1400000000001, 1162.3, 1165.25, 1212.44, 1187.52, 3.1, 63.3, 183.47, 1349.3, 10.24, 13.63, 4.65, 3704.0, 0.0, 126.6, 10.0, 10.0, 0.0, 0.05, 3.2, 0.1, 15.5, 1.21, -0.13, NaN, 0.0, 23.87, 121.7, 0.0, 28.0, 14.0, -0.0, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.5, 837.3, 0.1999999999999318, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 54.91000000000008, 1162.49, 1163.57, 1217.4, 1189.33, 3.08, 63.3, 183.56, 1349.2, 10.1, 13.74, 5.17, 3704.0, 0.0, 134.5, 10.5, 10.0, 0.0, 0.07, 3.2, -0.03, 15.5, 0.93, -0.19, NaN, -0.0, 23.84, 128.5, 0.0, 28.0, 14.0, -14.05, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.7, 837.5, 0.5, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 59.63000000000011, 1167.03, 1164.12, 1223.75, 1199.97, 3.1, 63.32, 183.48, 1350.2, 10.12, 14.04, 6.18, 3704.0, 0.0, 139.8, 10.5, 10.0, 0.0, 0.04, 3.2, 0.05, 15.5, 0.99, -0.01, NaN, 0.0, 24.159999999999997, 137.2, 0.0, 28.0, 13.0, -15.93, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.7, 837.5, 0.5, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 56.36999999999989, 1170.87, 1168.63, 1225.0, 1208.36, 3.12, 63.38, 183.44, 1352.5, 10.23, 14.2, 7.04, 3704.0, 0.0, 142.7, 10.5, 10.0, -0.0, 0.01, 3.2, 0.01, 15.5, 0.9, 0.23, NaN, -0.0, 24.43, 140.4, -0.0, 28.0, 13.0, -16.0, -30.0, 3.9, NaN, NaN
4.0, 840.9, 749.8, 837.5, -0.10000000000002274, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 54.17000000000007, 1170.04, 1172.43, 1224.21, 1208.54, 3.08, 63.13, 183.35, 1336.4, 10.43, 14.13, 8.03, 3704.0, 0.0, 144.0, 10.5, 10.0, 0.0, 0.05, 3.2, -0.09, 15.5, 1.04, -0.01, NaN, 0.0, 24.560000000000002, 142.7, 0.0, 28.0, 14.0, -16.0, -30.0, 0.0, NaN, NaN
4.0, 840.9, 749.8, 837.6, 0.10000000000002274, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 51.77999999999997, 1164.84, 1172.31, 1216.62, 1200.12, 3.0, 62.03, 183.22, 1255.3, 10.58, 14.1, 8.96, 3704.0, 0.0, 144.6, 10.5, 10.0, -0.0, 0.02, 3.2, -0.05, 15.5, 1.33, 0.18, NaN, -0.0, 24.68, 143.8, -0.0, 28.0, 14.0, -16.0, 30.0, 3.9, NaN, NaN
5.0, 841.9, 750.4, 838.2, 1.0, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 46.440000000000055, 1155.58, 1165.28, 1202.02, 1186.91, 2.88, 60.57, 183.16, 1198.4, 10.69, 13.84, 9.68, 3704.0, 0.0, 146.9, 10.0, 10.0, 0.0, 0.02, 3.2, -0.12, 15.5, 1.14, 0.0, NaN, 0.0, 24.53, 145.1, 0.0, 28.0, 14.0, -5.3, 30.0, 7.9, NaN, NaN
4.0, 841.9, 750.0, 837.8, 0.599999999999909, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 37.67000000000007, 1148.72, 1152.82, 1186.39, 1171.14, 2.8, 60.14, 182.98, 1187.1, 10.67, 13.7, 9.95, 3704.0, 0.0, 151.9, 10.5, 10.0, 0.0, 0.05, 3.2, -0.04, 15.5, 1.32, 0.21, NaN, -0.0, 24.369999999999997, 147.7, 0.0, 28.0, 14.0, -0.21, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.4, 837.2, -0.09999999999990905, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 34.210000000000036, 1141.34, 1143.63, 1175.55, 1159.96, 2.73, 59.92, 182.7, 1184.7, 10.33, 13.7, 10.21, 3704.0, 0.0, 158.5, 10.5, 10.0, 0.0, 0.06, 3.2, 0.14, 15.5, 1.22, 0.01, NaN, 0.0, 24.03, 154.4, 0.0, 28.0, 13.0, 13.04, 0.0, 3.9, NaN, NaN
4.0, 841.9, 749.4, 837.1, -0.10000000000002274, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 33.1099999999999, 1133.68, 1137.61, 1166.79, 1155.08, 2.69, 59.87, 182.56, 1181.8, 10.04, 13.76, 10.44, 3704.0, 0.0, 165.2, 10.5, 10.0, -0.0, 0.07, 3.2, -0.08, 15.5, 0.77, -0.38, NaN, -0.0, 23.799999999999997, 159.6, -0.0, 28.0, 13.0, 2.37, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.3, 837.1, 0.10000000000002274, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 34.319999999999936, 1132.16, 1132.44, 1166.48, 1146.36, 2.6, 59.28, 182.29, 1126.5, 9.75, 13.96, 10.81, 3704.0, 0.0, 170.2, 10.5, 10.0, 0.0, 0.07, 3.2, 0.02, 15.5, 1.59, -1.13, NaN, 0.0, 23.71, 166.8, 0.0, 28.0, 14.0, 0.09, 0.0, 0.0, NaN, NaN
4.0, 841.9, 749.3, 837.0, -0.2999999999999545, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 33.440000000000055, 1129.56, 1130.11, 1163.0, 1131.97, 2.45, 57.23, 182.21, 1009.3, 9.63, 14.12, 11.06, 3704.0, 0.0, 172.2, 10.5, 10.0, -0.0, 0.03, 3.2, -0.12, 15.5, 1.1, -1.12, NaN, -0.0, 23.75, 170.1, -0.0, 28.0, 14.0, -10.31, 0.0, 3.9, NaN, NaN
3.0, 841.9, 748.6, 836.4, -1.1000000000000227, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 43.080000000000155, 1110.56, 1125.1, 1153.64, 1113.36, 2.25, 55.25, 182.13, 910.0, 9.48, 13.84, 10.92, 3704.0, 0.0, 173.4, 10.0, 10.0, 0.0, 0.05, 3.2, -0.08, 15.5, 0.98, -1.31, NaN, 0.0, 23.32, 172.0, 0.0, 28.0, 14.0, -15.75, 0.0, 0.0, NaN, NaN
3.0, 841.9, 749.0, 836.8, -0.7000000000000455, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 50.22000000000003, 1092.67, 1120.51, 1142.69, 1092.47, 2.1, 54.19, 182.05, 877.0, 9.43, 13.5, 10.52, 3704.0, 0.0, 173.1, 10.5, 10.0, 0.0, 0.02, 3.2, -0.15, 15.5, 0.89, -1.27, NaN, -0.0, 22.93, 172.7, 0.0, 28.0, 14.0, -15.99, 0.0, 0.0, NaN, NaN
4.0, 841.9, 750.0, 837.7, 0.20000000000004547, 2.4, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 56.039999999999964, 1084.54, 1108.18, 1132.68, 1076.64, 2.05, 53.79, 181.81, 859.4, 9.14, 13.08, 9.82, 3704.0, 0.0, 171.1, 10.5, 10.0, 0.0, 0.02, 3.2, 0.05, 15.5, 1.45, -1.31, NaN, -0.0, 22.22, 171.7, 0.0, 28.0, 13.0, -14.83, 0.0, 0.0, NaN, NaN
4.0, 841.9, 750.0, 837.8, 0.1999999999999318, 2.3, NaN, 30.01, 118.4, 124.575, 90.0, 1.0012697059286924, 61.659999999999854, 1078.72, 1094.07, 1127.08, 1065.42, 1.99, 53.82, 181.57, 865.6, 9.21, 12.93, 9.47, 3704.0, 0.0, 167.6, 10.5, 10.0, 0.0, -0.02, 3.2, 0.04, 15.5, 1.35, -1.21, NaN, 0.0, 22.14, 169.7, 0.0, 28.0, 13.0, -15.95, 0.0, 0.0, NaN, NaN
