#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 2
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 854.8, 740.8, 828.6, -0.10000000000002274, 7.0, 0.5, 2.4613245541439217, 29.88, 20.667, 120.55, 123.3, 2.5289779261330483, 177.2, 0.9822915753484702, 18.539999999999992, 127.33, 108.79, 124.19, 118.17, 58.169999999999845, 1174.81, 1116.64, 1166.33, 1138.74, 2.21, 62.99, 130.64, 1233.5, 21.35, 19.62, 0.0, 3704.0, 181.4, 99.5, NaN, 0.0, -0.01, 0.0041497569776528295, 3.2, 0.0, 19.8, 1.64, -0.18, 0.16408830360959478, 0.0, 40.97, 266.6, 2111.6587903379236, 27.9, 27.9, NaN, 28.1, -30.0, 0.0, NaN, NaN
0.0, 853.8, 741.1, 828.9, -0.3000000000000682, 6.9, 0.5, 2.4613245541439217, 29.88, 20.667, 120.55, 123.3, 2.247981154862704, 177.2, 0.9822915753484702, 18.63000000000001, 128.24, 109.61, 125.23, 119.18, 57.27999999999997, 1169.53, 1112.25, 1161.61, 1137.64, 2.12, 62.19, 130.55, 1194.4, 21.35, 19.62, 0.0, 3704.0, 181.4, 99.5, NaN, 0.0, 0.01, 0.003688674142477588, 3.2, -0.01, 19.8, 1.64, -0.16, 0.16408830360959478, 0.0, 40.97, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, -9.46, -30.0, 0.0, NaN, NaN
0.0, 853.8, 741.4, 829.2, -0.09999999999990905, 6.8, 0.4, 1.68, 29.88, 20.667, 120.55, 123.3, 2.247981154862704, 177.2, 0.9822915753484702, 18.579999999999984, 129.7, 111.12, 126.76, 120.62, 50.58999999999992, 1146.74, 1096.15, 1138.52, 1126.17, 1.97, 60.92, 130.4, 1120.8, 21.38, 19.67, 0.0, 3704.0, 181.4, 99.5, NaN, 0.0, -0.01, 0.0025177388934462287, 3.2, 0.0, 19.8, 1.68, -0.16, 0.11200000000000002, 0.0, 41.05, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, -16.58, 0.0, 0.0, NaN, NaN
0.0, 853.8, 742.5, 830.3, 0.39999999999997726, 6.7, 0.5, 1.66, 29.88, 20.667, 120.55, 123.3, 2.669476198352524, 177.2, 0.9822915753484702, 18.730000000000004, 131.27, 112.54, 128.29, 122.24, 41.929999999999836, 1118.84, 1076.91, 1110.74, 1109.46, 1.96, 60.5, 130.25, 1086.0, 21.38, 19.7, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, -0.0, 0.0029542203261767935, 3.2, -0.01, 19.8, 1.66, -0.19, 0.11066666666666666, 0.0, 41.08, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, -6.68, 0.0, 0.0, NaN, NaN
0.0, 853.8, 741.6, 829.4, 0.6999999999999318, 6.6, 0.4, 1.64, 29.88, 20.667, 120.55, 123.3, 2.8099743892551046, 177.2, 0.9822915753484702, 18.730000000000004, 132.06, 113.33, 129.12, 123.04, 39.17000000000007, 1107.13, 1067.96, 1099.38, 1101.83, 1.93, 60.4, 130.17, 1082.4, 21.38, 19.7, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, 0.0, 0.003072238665585581, 3.2, -0.03, 19.8, 1.64, -0.2, 0.10933333333333332, 0.0, 41.08, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, 2.39, 0.0, 0.0, NaN, NaN
0.0, 853.8, 740.8, 828.6, -0.7999999999999545, 6.6, 0.4, 1.67, 29.88, 20.667, 120.55, 123.3, 2.107482664371485, 177.2, 0.9822915753484702, 18.859999999999985, 132.89, 114.03, 129.97, 123.9, 35.40000000000009, 1096.16, 1060.76, 1088.13, 1095.88, 1.97, 60.23, 130.09, 1079.1, 21.4, 19.7, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, 0.01, 0.0023463306996669197, 3.2, -0.0, 19.8, 1.67, -0.15, 0.11133333333333333, 0.0, 41.099999999999994, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, 3.6, 0.0, 0.0, NaN, NaN
0.0, 853.8, 740.7, 828.5, -0.20000000000004547, 6.6, 0.4, 1.7, 29.88, 20.667, 120.55, 123.3, 2.9504724945609704, 177.2, 0.9822915753484702, 18.72, 133.75, 115.03, 130.84, 124.82, 34.460000000000036, 1087.73, 1055.58, 1078.59, 1090.04, 1.87, 60.2, 129.99, 1072.9, 21.4, 19.65, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, 0.0, 0.0033438688271690995, 3.2, 0.0, 19.8, 1.7, -0.21, 0.11333333333333333, 0.0, 41.05, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, -3.85, 0.0, 0.0, NaN, NaN
0.0, 853.8, 740.7, 828.5, -0.10000000000002274, 6.6, 0.4, 1.66, 29.88, 20.667, 120.55, 123.3, 2.5289779261330483, 177.2, 0.9822915753484702, 18.78, 134.56, 115.78, 131.69, 125.62, 34.430000000000064, 1081.32, 1050.78, 1070.16, 1085.21, 1.92, 60.2, 129.91, 1068.6, 21.4, 19.62, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, 0.0, 0.00279873557158724, 3.2, -0.02, 19.8, 1.66, -0.18, 0.11066666666666666, 0.0, 41.019999999999996, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, 10.83, 0.0, 0.0, NaN, NaN
0.0, 853.8, 740.5, 828.3, -0.20000000000004547, 6.6, 0.4, 1.67, 29.88, 20.667, 120.55, 123.3, 2.247981154862704, 177.2, 0.9822915753484702, 18.809999999999988, 135.07, 116.26, 132.22, 126.11, 34.440000000000055, 1076.08, 1046.2, 1063.5, 1080.64, 1.89, 60.12, 129.82, 1067.3, 21.4, 19.6, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, 0.0, 0.00250275235241381, 3.2, 0.04, 19.8, 1.67, -0.16, 0.11133333333333333, 0.0, 41.0, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, -3.97, 0.0, 0.0, NaN, NaN
0.0, 853.8, 739.6, 827.4, -0.5, 6.5, 0.4, 1.67, 29.88, 20.667, 120.55, 123.3, 2.8099743892551046, 177.2, 0.9822915753484702, 18.789999999999992, 135.38, 116.59, 132.56, 126.42, 31.710000000000036, 1070.98, 1042.51, 1058.62, 1074.22, 1.92, 60.2, 129.73, 1070.7, 21.4, 19.6, 0.0, 3704.0, 181.4, 124.5, NaN, 0.0, 0.0, 0.003128438153370683, 3.2, -0.01, 19.8, 1.67, -0.2, 0.11133333333333333, 0.0, 41.0, 266.6, 2111.6587903379236, 27.8, 27.8, NaN, 5.99, 0.0, 0.0, NaN, NaN
