#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 8
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, amp2, AOASimple, BaroA, CAS, COM1, COM2, Coordination Index, CRS, DensityRatio, E1 CHT Divergence, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HDG, HPLfd, HPLwas, IAS, LatAc, LOC-I Index, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, volt2, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
0.0, 1353.0, 1250.4, 1347.2, 0.2999999999999545, 1.5, 0.0, 1.27, 29.85, 20.667, 120.6, 128.25, 4.31746153988115, 221.5, 0.9238784669085407, 18.69999999999999, 313.34, 313.17, 331.87, 327.62, 8.910000000000082, 1106.32, 1099.62, 1102.78, 1108.53, 1.92, 57.66, 157.32, 1038.0, 16.31, 18.33, 0.0, 3704.0, 262.5, 16.0, 10.0, 0.0, -0.01, 0.003655450770432707, 10.2, 0.0, 38.0, 1.27, 0.42, 0.08466666666666667, 0.0, 34.64, 283.3, 2177.3915429537333, 28.0, 27.9, 19.0, 15.79, 0.0, 0.0, NaN, NaN
0.0, 1353.0, 1250.1, 1346.9, -2.199999999999818, 1.5, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 4.457956679271592, 221.5, 0.9238784669085407, 18.839999999999975, 313.51, 313.12, 331.96, 327.62, 8.159999999999854, 1106.22, 1099.42, 1101.47, 1107.58, 1.9, 57.68, 157.34, 1035.5, 16.31, 18.33, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.02, 0.0038635624553687137, 10.2, -0.01, 38.0, 1.3, 0.43, 0.08666666666666668, 0.0, 34.64, 283.3, 2177.3915429537333, 27.9, 27.9, 19.0, 4.46, 0.0, 0.0, NaN, NaN
0.0, 1353.0, 1252.4, 1349.2, 0.10000000000013642, 1.5, 0.0, 1.32, 29.85, 20.667, 120.6, 128.25, 6.181895448365069, 221.5, 0.9238784669085407, 18.850000000000023, 313.68, 313.15, 332.0, 327.67, 8.059999999999945, 1106.2, 1100.79, 1100.38, 1108.44, 1.94, 57.46, 157.36, 1027.4, 16.31, 18.25, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.01, 0.005440067994561262, 10.2, 0.02, 38.0, 1.32, 0.44, 0.08800000000000001, 0.0, 34.56, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, -13.26, 0.0, 0.0, NaN, NaN
0.0, 1353.0, 1252.4, 1349.2, 0.0, 1.5, 0.0, 0.47867544585607835, 29.85, 20.667, 120.6, 128.25, 6.181895448365069, 221.5, 0.9238784669085407, 18.899999999999977, 313.78, 313.11, 332.01, 327.66, 9.849999999999909, 1106.29, 1102.13, 1099.99, 1109.84, 1.92, 57.63, 157.38, 1028.3, 16.31, 18.15, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.01, 0.001972747706654541, 10.2, 0.01, 38.0, 1.3, 0.44, 0.031911696390405225, 0.0, 34.459999999999994, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, -6.92, 30.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.5, 1349.3, 0.3999999999998636, 1.5, 0.0, 0.46867544585607834, 29.85, 20.667, 120.6, 128.25, 5.900905353615768, 221.5, 0.9238784669085407, 18.91999999999996, 313.95, 313.1, 332.02, 327.69, 9.899999999999864, 1105.21, 1101.93, 1098.93, 1108.83, 1.92, 57.58, 157.4, 1032.3, 16.25, 18.1, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.0, 0.0018437396317069266, 10.2, 0.01, 38.0, 1.29, 0.42, 0.03124502972373856, 0.0, 34.35, 283.3, 2177.3915429537333, 27.9, 27.9, 18.0, 16.47, 30.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.6, 1349.4, -0.7999999999999545, 1.5, 0.0, 2.1113245541439216, 29.85, 20.667, 120.6, 128.25, 6.0414004930062095, 221.5, 0.9238784669085407, 19.00999999999999, 314.09, 313.1, 332.11, 327.67, 10.539999999999964, 1104.6, 1101.93, 1097.91, 1108.45, 1.92, 57.48, 157.42, 1030.3, 16.25, 18.1, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.008503571468200802, 10.2, 0.01, 38.0, 1.29, 0.43, 0.14075497027626144, 0.0, 34.35, 283.3, 2177.3915429537333, 28.0, 27.9, 19.0, 30.43, -30.0, 0.0, NaN, NaN
0.0, 1353.0, 1253.7, 1350.5, 2.2999999999999545, 1.4, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 6.181895448365069, 221.5, 0.9238784669085407, 19.060000000000002, 314.25, 313.08, 332.14, 327.7, 11.830000000000155, 1104.05, 1102.13, 1097.1, 1108.93, 1.91, 57.62, 157.44, 1028.0, 16.25, 18.1, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.02, 0.005357642721916395, 10.2, 0.0, 38.0, 1.3, 0.44, 0.08666666666666668, 0.0, 34.35, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, 3.34, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1254.0, 1350.8, 2.5, 1.5, 0.0, 0.47867544585607835, 29.85, 20.667, 120.6, 128.25, 6.322390215412625, 221.5, 0.9238784669085407, 19.129999999999995, 314.4, 313.01, 332.14, 327.64, 12.059999999999945, 1103.89, 1101.89, 1096.15, 1108.21, 1.92, 57.45, 157.46, 1026.8, 16.23, 18.1, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.0, 0.002017581970159164, 10.2, -0.03, 38.0, 1.3, 0.45, 0.031911696390405225, 0.0, 34.33, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, 12.26, 30.0, 0.0, NaN, NaN
0.0, 1354.0, 1251.9, 1348.7, 0.5, 1.5, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 6.462884789869159, 221.5, 0.9238784669085407, 19.159999999999968, 314.55, 312.98, 332.14, 327.68, 11.680000000000064, 1103.84, 1101.32, 1095.77, 1107.45, 1.9, 57.62, 157.48, 1030.8, 16.23, 18.12, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.01, 0.005601166817886606, 10.2, 0.0, 38.0, 1.3, 0.46, 0.08666666666666668, 0.0, 34.35, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, 11.74, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1251.8, 1348.6, 0.3999999999998636, 1.5, 0.0, 1.33, 29.85, 20.667, 120.6, 128.25, 6.462884789869159, 221.5, 0.9238784669085407, 19.17999999999995, 314.71, 312.97, 332.15, 327.67, 10.620000000000118, 1102.93, 1099.67, 1096.84, 1107.46, 1.96, 57.52, 157.49, 1030.3, 16.23, 18.15, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.01, 0.005730424513683988, 10.2, 0.01, 38.0, 1.33, 0.46, 0.08866666666666667, 0.0, 34.379999999999995, 283.3, 2177.3915429537333, 27.9, 27.9, 18.0, -2.01, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1251.8, 1348.6, 1.3999999999998636, 1.5, 0.0, 1.31, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9238784669085407, 19.230000000000018, 314.86, 312.94, 332.17, 327.65, 10.150000000000091, 1102.47, 1098.49, 1096.61, 1106.76, 1.94, 57.5, 157.52, 1028.7, 16.23, 18.17, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.01, 0.005889649386997565, 10.2, 0.01, 38.0, 1.31, 0.48, 0.08733333333333332, 0.0, 34.400000000000006, 283.3, 2177.3915429537333, 27.9, 27.9, 18.0, 7.2, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1251.8, 1348.6, 1.699999999999818, 1.5, 0.0, 2.081324554143922, 29.85, 20.667, 120.6, 128.25, 6.8843673148955915, 221.5, 0.9232847146804504, 19.269999999999982, 314.99, 312.93, 332.2, 327.64, 10.13000000000011, 1101.9, 1097.88, 1095.82, 1105.95, 1.95, 57.66, 157.53, 1032.0, 16.25, 18.2, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.0, 0.009552401821492036, 10.2, -0.0, 38.2, 1.26, 0.49, 0.13875497027626146, 0.0, 34.45, 283.3, 2178.0915563275335, 28.0, 28.0, 19.0, 6.91, -30.0, 0.0, NaN, NaN
0.0, 1353.0, 1250.7, 1347.5, -1.7000000000000455, 1.4, 0.0, 2.0913245541439216, 29.85, 20.667, 120.6, 128.25, 6.322390215412625, 221.5, 0.9232847146804504, 19.409999999999968, 315.13, 312.85, 332.26, 327.62, 9.680000000000064, 1101.4, 1099.04, 1095.61, 1105.29, 1.94, 57.46, 157.55, 1030.3, 16.28, 18.2, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.0088147799322478, 10.2, 0.0, 38.2, 1.27, 0.45, 0.1394216369429281, 0.0, 34.480000000000004, 283.3, 2178.0915563275335, 28.0, 28.0, 19.0, -22.6, -30.0, 0.0, NaN, NaN
0.0, 1353.0, 1250.4, 1347.2, -2.0, 1.5, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 6.8843673148955915, 221.5, 0.9232847146804504, 19.44999999999999, 315.3, 312.83, 332.28, 327.62, 10.240000000000009, 1101.87, 1099.93, 1095.09, 1105.33, 1.94, 57.58, 157.57, 1028.0, 16.28, 18.2, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.005966451672909514, 10.2, 0.01, 38.2, 1.3, 0.49, 0.08666666666666668, 0.0, 34.480000000000004, 283.3, 2178.0915563275335, 28.0, 28.0, 19.0, -20.2, 0.0, 0.0, NaN, NaN
0.0, 1353.0, 1252.5, 1349.4, 0.10000000000013642, 1.4, 0.0, 0.46867544585607834, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9232847146804504, 19.5, 315.44, 312.78, 332.28, 327.62, 10.440000000000055, 1102.73, 1100.08, 1095.06, 1105.5, 1.98, 57.51, 157.58, 1031.8, 16.33, 18.23, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.0, 0.0021071252308298193, 10.2, 0.01, 38.2, 1.29, 0.48, 0.03124502972373856, 0.0, 34.56, 283.3, 2178.0915563275335, 28.0, 28.0, 18.0, -12.55, 30.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.6, 1349.5, 0.09999999999990905, 1.4, 0.0, 0.46867544585607834, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9232847146804504, 19.549999999999955, 315.6, 312.73, 332.28, 327.62, 10.970000000000027, 1102.24, 1100.18, 1095.75, 1106.72, 1.91, 57.52, 157.59, 1029.1, 16.39, 18.23, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.0, 0.0021071252308298193, 10.2, 0.01, 38.2, 1.29, 0.48, 0.03124502972373856, 0.0, 34.620000000000005, 283.3, 2178.0915563275335, 28.0, 28.0, 18.0, 7.39, 30.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.7, 1349.6, -0.900000000000091, 1.5, 0.0, 1.27, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9238784669085407, 19.579999999999984, 315.74, 312.7, 332.28, 327.62, 12.410000000000082, 1100.37, 1100.04, 1096.29, 1108.7, 1.92, 57.56, 157.61, 1032.4, 16.41, 18.25, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.0, 0.005709812764493823, 10.2, -0.0, 38.0, 1.27, 0.48, 0.08466666666666667, 0.0, 34.66, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, 15.68, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.8, 1349.6, -1.2000000000000455, 1.4, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 6.6033791674549684, 221.5, 0.9238784669085407, 19.629999999999995, 315.91, 312.65, 332.28, 327.62, 12.549999999999955, 1098.76, 1100.2, 1097.55, 1110.1, 1.95, 57.42, 157.63, 1029.6, 16.44, 18.25, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.005722928611794307, 10.2, -0.01, 38.0, 1.3, 0.47, 0.08666666666666668, 0.0, 34.69, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, 4.59, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1253.9, 1350.8, 2.099999999999909, 1.4, 0.0, 1.29, 29.85, 20.667, 120.6, 128.25, 6.6033791674549684, 221.5, 0.9238784669085407, 19.689999999999998, 316.06, 312.59, 332.28, 327.56, 12.019999999999982, 1098.64, 1101.04, 1097.84, 1109.86, 1.94, 57.66, 157.65, 1032.5, 16.44, 18.25, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.005678906084011274, 10.2, -0.01, 38.0, 1.29, 0.47, 0.08600000000000002, 0.0, 34.69, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, 0.18, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1254.3, 1351.1, 2.5, 1.4, 0.0, 1.31, 29.85, 20.667, 120.6, 128.25, 6.462884789869159, 221.5, 0.9238784669085407, 19.769999999999982, 316.21, 312.56, 332.33, 327.52, 10.899999999999864, 1098.1, 1101.28, 1097.22, 1108.12, 1.96, 57.56, 157.67, 1037.0, 16.44, 18.23, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.005644252716485732, 10.2, -0.01, 38.0, 1.31, 0.46, 0.08733333333333332, 0.0, 34.67, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, 0.0, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.2, 1349.0, 0.40000000000009095, 1.4, -0.0, 1.32, 29.85, 20.667, 120.6, 128.25, 6.322390215412625, 221.5, 0.9238784669085407, 19.760000000000048, 316.36, 312.53, 332.29, 327.52, 9.0300000000002, 1098.48, 1101.73, 1097.6, 1106.63, 1.91, 57.59, 157.68, 1034.6, 16.49, 18.23, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.0, 0.005563703389563111, 10.2, 0.0, 38.0, 1.32, 0.45, 0.08800000000000001, 0.0, 34.72, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, 10.7, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.2, 1349.0, 0.40000000000009095, 1.4, 0.0, 1.31, 29.85, 20.667, 120.6, 128.25, 5.760410034473471, 221.5, 0.9238784669085407, 19.870000000000005, 316.52, 312.44, 332.31, 327.48, 9.710000000000036, 1099.04, 1100.88, 1097.07, 1106.78, 1.95, 57.57, 157.7, 1035.5, 16.44, 18.17, 0.0, 3704.0, 262.6, 15.5, 10.0, 0.0, -0.01, 0.005030758096773498, 10.2, -0.01, 38.0, 1.31, 0.41, 0.08733333333333332, 0.0, 34.61, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, 15.79, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.2, 1349.0, 1.5, 1.4, 0.0, 1.32, 29.85, 20.667, 120.6, 128.25, 5.900905353615768, 221.5, 0.9238784669085407, 19.930000000000007, 316.63, 312.42, 332.35, 327.48, 10.460000000000036, 1100.17, 1100.65, 1095.96, 1106.42, 1.97, 57.5, 157.72, 1033.9, 16.44, 18.15, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.0, 0.005192796711181876, 10.2, -0.0, 38.0, 1.32, 0.42, 0.08800000000000001, 0.0, 34.59, 283.3, 2177.3915429537333, 28.0, 28.0, 18.0, 6.95, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.0, 1348.8, 1.599999999999909, 1.4, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 6.0414004930062095, 221.5, 0.9238784669085407, 20.03000000000003, 316.78, 312.34, 332.37, 327.43, 11.100000000000136, 1101.36, 1100.53, 1095.33, 1106.43, 1.94, 57.6, 157.74, 1033.2, 16.41, 18.15, 0.0, 3704.0, 262.6, 16.0, 10.0, 0.0, -0.01, 0.005235880427272049, 10.2, 0.01, 38.0, 1.3, 0.43, 0.08666666666666668, 0.0, 34.56, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, 2.27, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1250.9, 1347.8, -1.6000000000001364, 1.3, -0.0, 1.31, 29.85, 20.667, 120.6, 128.25, 4.8794409761354425, 221.5, 0.9238784669085407, 20.079999999999984, 316.92, 312.3, 332.38, 327.4, 10.769999999999982, 1101.63, 1100.77, 1095.3, 1106.07, 1.91, 57.59, 157.76, 1039.7, 16.39, 18.12, 0.0, 3704.0, 262.7, 16.0, 10.0, 0.0, -0.01, 0.004261378452491619, 10.2, 0.0, 38.0, 1.31, 0.46, 0.08733333333333332, 0.0, 34.510000000000005, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, -14.52, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1250.2, 1347.0, -2.5, 1.4, 0.0, 1.34, 29.85, 20.667, 120.6, 128.25, 5.160429530155725, 221.5, 0.9238784669085407, 20.159999999999968, 317.1, 312.24, 332.4, 327.37, 9.709999999999809, 1101.91, 1101.04, 1094.89, 1104.6, 1.94, 57.54, 157.78, 1037.2, 16.39, 18.15, 0.0, 3704.0, 262.8, 16.5, 10.0, 0.0, -0.01, 0.004609983713605781, 10.2, 0.01, 38.0, 1.34, 0.48, 0.08933333333333333, 0.0, 34.54, 283.3, 2177.3915429537333, 28.0, 28.0, 19.0, -11.03, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.3, 1349.2, -0.3999999999998636, 1.4, 0.0, 2.1313245541439216, 29.85, 20.667, 120.6, 128.25, 7.305847952533679, 221.5, 0.9244729832965127, 20.20999999999998, 317.26, 312.16, 332.37, 327.35, 9.399999999999864, 1101.63, 1100.29, 1094.93, 1104.33, 1.92, 57.71, 157.8, 1036.4, 16.39, 18.17, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.0, 0.010380755420051416, 10.2, 0.03, 37.8, 1.31, 0.52, 0.14208830360959476, 0.0, 34.56, 283.3, 2176.691304459036, 28.0, 28.0, 18.0, -2.75, -30.0, 0.0, NaN, NaN
0.0, 1353.0, 1252.4, 1349.2, -0.3999999999998636, 1.3, -0.0, 1.33, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9244729832965127, 20.200000000000045, 317.38, 312.15, 332.35, 327.34, 9.5, 1101.34, 1099.79, 1094.5, 1104.0, 1.94, 57.57, 157.82, 1040.1, 16.33, 18.2, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.0, 0.005979567698249437, 10.2, 0.0, 37.8, 1.33, 0.48, 0.08866666666666667, 0.0, 34.53, 283.3, 2176.691304459036, 28.0, 28.0, 18.0, -19.66, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1252.3, 1349.2, -1.599999999999909, 1.4, 0.0, -0.31281794052332534, 29.85, 20.667, 120.6, 128.25, 6.322390215412625, 221.5, 0.9244729832965127, 20.22999999999996, 317.56, 312.11, 332.34, 327.33, 9.100000000000136, 1102.69, 1098.86, 1094.82, 1103.92, 1.92, 57.54, 157.85, 1033.5, 16.33, 18.23, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.01, 0.0013185047242468004, 10.2, -0.01, 37.8, 1.33, 0.45, 0.02085452936822169, 0.0, 34.56, 283.3, 2176.691304459036, 28.0, 28.0, 18.0, 5.87, 60.0, 0.0, NaN, NaN
0.0, 1355.0, 1252.4, 1349.3, -1.7999999999999545, 1.3, -0.0, 1.46, 29.85, 20.667, 120.6, 128.25, 6.6033791674549684, 221.5, 0.9244729832965127, 20.30000000000001, 317.62, 311.93, 332.23, 327.16, 8.870000000000118, 1103.42, 1099.85, 1094.55, 1103.08, 1.95, 57.66, 157.86, 1041.9, 16.31, 18.23, 0.0, 3704.0, 262.8, 16.0, 10.0, 0.0, -0.0, 0.006427289056322835, 10.2, -0.0, 37.8, 1.46, 0.47, 0.09733333333333333, 0.0, 34.54, 283.3, 2176.691304459036, 28.0, 28.0, 19.0, 25.0, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1253.5, 1350.3, 1.2999999999999545, 1.4, 0.0, 1.3, 29.85, 20.667, 120.6, 128.25, 6.6033791674549684, 221.5, 0.9244729832965127, 20.339999999999975, 317.79, 311.94, 332.28, 327.16, 8.279999999999973, 1102.96, 1099.78, 1095.46, 1103.74, 1.95, 57.41, 157.89, 1033.7, 16.31, 18.23, 0.0, 3704.0, 262.8, 16.0, 10.0, 0.0, -0.01, 0.005722928611794307, 10.2, 0.0, 37.8, 1.3, 0.47, 0.08666666666666668, 0.0, 34.54, 283.3, 2176.691304459036, 28.0, 28.0, 19.0, 4.66, 0.0, 0.0, NaN, NaN
0.0, 1355.0, 1254.1, 1350.9, 1.900000000000091, 1.4, 0.0, 0.47867544585607835, 29.85, 20.667, 120.6, 128.25, 6.6033791674549684, 221.5, 0.9244729832965127, 20.49000000000001, 317.91, 311.8, 332.29, 327.12, 7.819999999999936, 1102.77, 1099.44, 1096.72, 1104.54, 1.93, 57.57, 157.91, 1032.7, 16.28, 18.23, 0.0, 3704.0, 262.8, 16.0, 10.0, 0.0, -0.02, 0.002107250311425498, 10.2, -0.0, 37.8, 1.3, 0.47, 0.031911696390405225, 0.0, 34.510000000000005, 283.3, 2176.691304459036, 28.0, 28.0, 19.0, 15.0, 30.0, 0.0, NaN, NaN
0.0, 1355.0, 1251.7, 1348.6, -0.40000000000009095, 1.3, -0.0, 2.1113245541439216, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9244729832965127, 20.439999999999998, 318.08, 311.84, 332.28, 327.14, 8.220000000000027, 1103.28, 1098.61, 1097.02, 1105.24, 1.94, 57.64, 157.93, 1040.9, 16.28, 18.2, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.01, 0.00949233692066157, 10.2, -0.03, 37.8, 1.29, 0.48, 0.14075497027626144, 0.0, 34.480000000000004, 283.3, 2176.691304459036, 28.0, 28.0, 18.0, 11.17, -30.0, -3.9, NaN, NaN
0.0, 1354.0, 1251.7, 1348.5, -0.2999999999999545, 1.4, 0.0, 2.061324554143922, 29.85, 20.667, 120.6, 128.25, 6.462884789869159, 221.5, 0.9244729832965127, 20.50999999999999, 318.18, 311.69, 332.2, 327.01, 8.600000000000136, 1102.62, 1097.94, 1096.8, 1105.4, 1.91, 57.56, 157.96, 1040.4, 16.23, 18.15, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.01, 0.008881402071973719, 10.2, -0.02, 37.8, 1.24, 0.46, 0.1374216369429281, 0.0, 34.379999999999995, 283.3, 2176.691304459036, 28.0, 28.0, 18.0, -7.53, -30.0, 0.0, NaN, NaN
0.0, 1354.0, 1251.6, 1348.4, 0.6000000000001364, 1.3, 0.0, 1.27, 29.85, 20.667, 120.6, 128.25, 6.8843673148955915, 221.5, 0.9244729832965127, 20.560000000000002, 318.28, 311.61, 332.17, 326.94, 8.639999999999873, 1101.68, 1096.93, 1098.21, 1105.57, 1.92, 57.53, 157.99, 1035.1, 16.2, 18.07, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.02, 0.005828764326611601, 10.2, 0.0, 37.8, 1.27, 0.49, 0.08466666666666667, 0.0, 34.269999999999996, 283.3, 2176.691304459036, 28.0, 28.0, 18.0, -0.55, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1251.5, 1348.3, 1.2999999999999545, 1.3, 0.0, 0.46867544585607834, 29.85, 20.667, 120.6, 128.25, 6.6033791674549684, 221.5, 0.9244729832965127, 20.610000000000014, 318.49, 311.62, 332.23, 327.01, 10.059999999999945, 1100.72, 1096.76, 1099.08, 1106.82, 1.94, 57.6, 158.01, 1038.5, 16.15, 18.05, 0.0, 3704.0, 262.8, 16.0, 10.0, 0.0, -0.0, 0.0020632277836424647, 10.2, -0.01, 37.8, 1.29, 0.47, 0.03124502972373856, 0.0, 34.2, 283.3, 2176.691304459036, 28.0, 28.0, 19.0, -0.02, 30.0, 0.0, NaN, NaN
0.0, 1355.0, 1250.3, 1347.1, -2.1000000000001364, 1.3, 0.0, 1.26, 29.85, 20.667, 120.6, 128.25, 6.8843673148955915, 221.5, 0.9244729832965127, 20.720000000000027, 318.6, 311.46, 332.18, 326.92, 10.769999999999982, 1100.99, 1096.06, 1098.94, 1106.83, 1.97, 57.39, 158.04, 1031.1, 16.15, 18.05, 0.0, 3704.0, 262.8, 16.0, 10.0, 0.0, -0.0, 0.005782868544512297, 10.2, -0.0, 37.8, 1.26, 0.49, 0.084, 0.0, 34.2, 283.3, 2176.691304459036, 28.0, 28.0, 19.0, 10.95, 0.0, 0.0, NaN, NaN
0.0, 1354.0, 1249.8, 1346.7, -2.5, 1.3, 0.0, 2.9028179405233256, 29.85, 20.667, 120.6, 128.25, 6.743873343890343, 221.5, 0.9253661939083934, 20.79000000000002, 318.68, 311.38, 332.17, 326.81, 11.720000000000027, 1102.03, 1095.45, 1097.8, 1107.17, 1.99, 57.48, 158.07, 1027.4, 16.07, 18.02, 0.0, 3704.0, 262.8, 16.0, 10.0, 0.0, -0.01, 0.013050824354174612, 10.2, 0.01, 37.5, 1.26, 0.48, 0.19352119603488838, 0.0, 34.09, 283.3, 2175.6405241397965, 28.0, 28.0, 19.0, -7.91, -60.0, 0.0, NaN, NaN
0.0, 1353.0, 1252.2, 1349.1, -0.10000000000013642, 1.3, 0.0, 2.051324554143922, 29.85, 20.667, 120.6, 128.25, 7.586833938680925, 221.5, 0.9253661939083934, 20.810000000000002, 318.83, 311.34, 332.15, 326.8, 13.440000000000055, 1102.93, 1094.35, 1096.52, 1107.79, 1.97, 57.2, 158.09, 1021.7, 16.07, 18.02, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, 0.01, 0.010375372497752415, 10.2, -0.0, 37.5, 1.23, 0.54, 0.13675497027626146, 0.0, 34.09, 283.3, 2175.6405241397965, 28.0, 28.0, 18.0, -25.87, -30.0, 0.0, NaN, NaN
0.0, 1353.0, 1252.4, 1349.2, -0.09999999999990905, 1.3, 0.0, 0.4386754458560782, 29.85, 20.667, 120.6, 128.25, 7.446341059021562, 221.5, 0.9253661939083934, 20.849999999999966, 318.99, 311.29, 332.14, 326.78, 12.759999999999991, 1103.0, 1094.86, 1096.41, 1107.62, 2.01, 57.38, 158.12, 1020.1, 16.07, 18.02, 0.0, 3704.0, 262.8, 15.5, 10.0, 0.0, -0.02, 0.002177684656041804, 10.2, -0.0, 37.5, 1.26, 0.53, 0.029245029723738547, 0.0, 34.09, 283.3, 2175.6405241397965, 28.0, 28.0, 18.0, -15.13, 30.0, 0.0, NaN, NaN
